 0; 	  34.0743; 	    144; 	 29.2; 	"34.07";
 1; 	  88.6130; 	    136; 	 27.7; 	"88.61";
 2; 	  89.0346; 	    116; 	 23.6; 	"89.03";
 3; 	 126.1562; 	    129; 	 26.2; 	"126.16";
 4; 	 128.0602; 	    138; 	 28.0; 	"128.06";
 5; 	 152.0627; 	    492; 	100.0; 	"152.06";
 6; 	 153.1188; 	    106; 	 21.4; 	"153.12";
 7; 	 185.5705; 	    101; 	 20.6; 	"185.57";
 8; 	 229.2544; 	    261; 	 53.1; 	"229.25";
 9; 	 274.2896; 	    264; 	 53.7; 	"274.29";
10; 	 619.2858; 	    119; 	 24.2; 	"619.29";
