 0; 	  27.0483; 	    251; 	 18.2; 	"27.05";
 1; 	  47.0057; 	    280; 	 20.3; 	"47.01";
 2; 	  50.3822; 	    210; 	 15.3; 	"50.38";
 3; 	 122.0248; 	    122; 	  8.9; 	"";
 4; 	 148.5435; 	    258; 	 18.7; 	"148.54";
 5; 	 152.0630; 	   1378; 	100.0; 	"152.06";
 6; 	 155.0517; 	    422; 	 30.7; 	"155.05";
 7; 	 247.2348; 	    275; 	 19.9; 	"247.23";
 8; 	 294.6481; 	    269; 	 19.6; 	"294.65";
 9; 	 502.3938; 	    111; 	  8.0; 	"";
10; 	 618.5519; 	    202; 	 14.7; 	"618.55";
