 0; 	  65.0386; 	    118; 	  1.2; 	"";
 1; 	 122.0196; 	   4447; 	 45.5; 	"122.02";
 2; 	 123.0255; 	    328; 	  3.4; 	"";
 3; 	 150.0266; 	   9773; 	100.0; 	"150.03";
 4; 	 151.0283; 	    548; 	  5.6; 	"";
 5; 	 151.3480; 	    257; 	  2.6; 	"";
 6; 	 257.9077; 	    248; 	  2.5; 	"";
 7; 	 308.5062; 	    272; 	  2.8; 	"";
 8; 	 386.0823; 	    370; 	  3.8; 	"";
 9; 	 387.0651; 	   5162; 	 52.8; 	"387.07";
10; 	 388.0587; 	    309; 	  3.2; 	"";
11; 	 392.1757; 	    106; 	  1.1; 	"";
12; 	 400.3307; 	    124; 	  1.3; 	"";
13; 	 506.6842; 	    263; 	  2.7; 	"";
14; 	 608.9224; 	    170; 	  1.7; 	"";
15; 	 691.4006; 	    256; 	  2.6; 	"";
