 0; 	  28.5663; 	    261; 	 18.4; 	"28.57";
 1; 	 149.0178; 	    120; 	  8.5; 	"";
 2; 	 152.1609; 	   1422; 	100.0; 	"152.16";
 3; 	 154.1488; 	    112; 	  7.9; 	"";
 4; 	 158.0443; 	    110; 	  7.8; 	"";
 5; 	 252.2262; 	    271; 	 19.1; 	"252.23";
 6; 	 525.3478; 	    101; 	  7.1; 	"";
