 0; 	  25.3470; 	    133; 	  2.4; 	"";
 1; 	  54.9241; 	    135; 	  2.4; 	"";
 2; 	  68.1885; 	    259; 	  4.6; 	"";
 3; 	  71.8144; 	    112; 	  2.0; 	"";
 4; 	  92.0280; 	    120; 	  2.1; 	"";
 5; 	 122.0237; 	   3155; 	 56.2; 	"122.02";
 6; 	 136.6257; 	    114; 	  2.0; 	"";
 7; 	 149.0318; 	    127; 	  2.3; 	"";
 8; 	 150.0305; 	   5614; 	100.0; 	"150.03";
 9; 	 151.0327; 	    223; 	  4.0; 	"";
10; 	 151.1897; 	    118; 	  2.1; 	"";
11; 	 162.2190; 	    269; 	  4.8; 	"";
12; 	 210.0126; 	    257; 	  4.6; 	"";
13; 	 297.0488; 	    103; 	  1.8; 	"";
14; 	 369.4573; 	    213; 	  3.8; 	"";
15; 	 386.0676; 	    674; 	 12.0; 	"386.07";
16; 	 387.0609; 	   2519; 	 44.9; 	"387.06";
17; 	 387.8350; 	    340; 	  6.1; 	"";
