0 0.9000  -1302.1386 -3418764.8546 774.0588
228 3.1857  -1302.2300 -3419004.8873 534.0260
229 3.1957  -1302.2299 -3419004.5425 534.3708
230 3.2058  -1302.2298 -3419004.2288 534.6845
231 3.2158  -1302.2296 -3419003.8965 535.0169
232 3.2258  -1302.2295 -3419003.5699 535.3434
233 3.2358  -1302.2294 -3419003.2518 535.6615
234 3.2459  -1302.2293 -3419002.9422 535.9711
235 3.2559  -1302.2292 -3419002.6802 536.2331
236 3.2659  -1302.2291 -3419002.3865 536.5268
237 3.2759  -1302.2289 -3419002.1005 536.8129
238 3.2860  -1302.2289 -3419001.8801 537.0332
239 3.2960  -1302.2288 -3419001.6176 537.2957
240 3.3060  -1302.2466 -3419048.4542 490.4592
241 3.3160  -1302.2554 -3419071.6199 467.2935
242 3.3261  -1302.2554 -3419071.5503 467.3631
243 3.3361  -1302.2554 -3419071.4785 467.4349
244 3.3461  -1302.2553 -3419071.4062 467.5072
245 3.3561  -1302.2553 -3419071.3302 467.5831
246 3.3662  -1302.2553 -3419071.2561 467.6572
247 3.3762  -1302.2553 -3419071.1873 467.7261
248 3.3862  -1302.2552 -3419071.1140 467.7994
249 3.3962  -1302.2552 -3419071.0384 467.8749
250 3.4063  -1302.2552 -3419070.9623 467.9511
251 3.4163  -1302.2551 -3419070.8822 468.0311
252 3.4263  -1302.2551 -3419070.8065 468.1068
253 3.4363  -1302.2551 -3419070.7577 468.1556
254 3.4464  -1302.2551 -3419070.6858 468.2276
255 3.4564  -1302.2550 -3419070.6112 468.3021
256 3.4664  -1302.2550 -3419070.5354 468.3780
257 3.4764  -1302.2550 -3419070.4588 468.4545
258 3.4865  -1302.2550 -3419070.3819 468.5314
259 3.4965  -1302.2549 -3419070.3007 468.6127
260 3.5065  -1302.2549 -3419070.2226 468.6907
261 3.5165  -1302.2549 -3419070.1551 468.7583
262 3.5266  -1302.2548 -3419070.0773 468.8360
263 3.5366  -1302.2548 -3419069.9963 468.9170
264 3.5466  -1302.2548 -3419069.9137 468.9996
265 3.5566  -1302.2547 -3419069.8263 469.0870
266 3.5667  -1302.2547 -3419069.7421 469.1713
267 3.5767  -1302.2547 -3419069.6732 469.2402
268 3.5867  -1302.2547 -3419069.5891 469.3243
269 3.5967  -1302.2546 -3419069.5008 469.4125
270 3.6068  -1302.2546 -3419069.4101 469.5033
271 3.6168  -1302.2545 -3419069.3178 469.5955
272 3.6268  -1302.2545 -3419069.2200 469.6933
273 3.6368  -1302.2545 -3419069.1252 469.7882
274 3.6469  -1302.2544 -3419069.0229 469.8905
275 3.6569  -1302.2544 -3419068.9515 469.9618
276 3.6669  -1302.2544 -3419068.8561 470.0572
277 3.6769  -1302.2543 -3419068.7553 470.1581
278 3.6870  -1302.2543 -3419068.6513 470.2620
279 3.6970  -1302.2543 -3419068.5454 470.3679
280 3.7070  -1302.2542 -3419068.4331 470.4803
281 3.7170  -1302.2542 -3419068.4036 470.5097
282 3.7271  -1302.2542 -3419068.3023 470.6111
283 3.7371  -1302.2541 -3419068.1967 470.7166
284 3.7471  -1302.2541 -3419068.0881 470.8252
285 3.7571  -1302.2540 -3419067.9770 470.9363
286 3.7672  -1302.2540 -3419067.8638 471.0495
287 3.7772  -1302.2539 -3419067.7431 471.1702
288 3.7872  -1302.2539 -3419067.6251 471.2883
289 3.7972  -1302.2539 -3419067.4977 471.4156
290 3.8073  -1302.2538 -3419067.4228 471.4905
291 3.8173  -1302.2538 -3419067.3076 471.6057
292 3.8273  -1302.2537 -3419067.1841 471.7292
293 3.8373  -1302.2537 -3419067.0561 471.8572
294 3.8474  -1302.2536 -3419066.9202 471.9931
295 3.8574  -1302.2536 -3419066.7895 472.1239
296 3.8674  -1302.2535 -3419066.6476 472.2657
297 3.8774  -1302.2535 -3419066.5142 472.3992
298 3.8875  -1302.2534 -3419066.3674 472.5459
299 3.8975  -1302.2534 -3419066.4172 472.4961
300 3.9075  -1302.2534 -3419066.2954 472.6180
301 3.9175  -1302.2533 -3419066.1681 472.7452
302 3.9276  -1302.2533 -3419066.0366 472.8767
303 3.9376  -1302.2532 -3419065.9015 473.0118
304 3.9476  -1302.2532 -3419065.7635 473.1499
305 3.9576  -1302.2531 -3419065.6178 473.2956
306 3.9677  -1302.2531 -3419065.4992 473.4141
307 3.9777  -1302.2530 -3419065.3664 473.5469
308 3.9877  -1302.2530 -3419065.2262 473.6872
309 3.9977  -1302.2529 -3419065.0855 473.8279
310 4.0078  -1302.2529 -3419064.9353 473.9780
311 4.0178  -1302.2529 -3419064.8647 474.0486
312 4.0278  -1302.2528 -3419064.7314 474.1819
313 4.0378  -1302.2527 -3419064.5929 474.3205
314 4.0479  -1302.2527 -3419064.4507 474.4626
315 4.0579  -1302.2526 -3419064.3061 474.6073
316 4.0679  -1302.2526 -3419064.1538 474.7596
317 4.0779  -1302.2525 -3419064.0192 474.8941
318 4.0880  -1302.2525 -3419063.8759 475.0374
319 4.0980  -1302.2524 -3419063.7265 475.1868
320 4.1080  -1302.2524 -3419063.6486 475.2648
321 4.1180  -1302.2523 -3419063.5110 475.4023
322 4.1281  -1302.2523 -3419063.3685 475.5448
323 4.1381  -1302.2522 -3419063.2232 475.6902
324 4.1481  -1302.2522 -3419063.0754 475.8379
325 4.1581  -1302.2521 -3419062.9256 475.9877
326 4.1682  -1302.2521 -3419062.7689 476.1444
327 4.1782  -1302.2520 -3419062.6196 476.2938
328 4.1882  -1302.2519 -3419062.4602 476.4532
329 4.1982  -1302.2519 -3419062.4060 476.5073
330 4.2083  -1302.2519 -3419062.2692 476.6441
331 4.2183  -1302.2518 -3419062.1269 476.7865
332 4.2283  -1302.2518 -3419061.9812 476.9322
333 4.2383  -1302.2517 -3419061.8330 477.0803
334 4.2484  -1302.2516 -3419061.6829 477.2304
335 4.2584  -1302.2516 -3419061.5313 477.3820
336 4.2684  -1302.2515 -3419061.3783 477.5350
337 4.2784  -1302.2515 -3419061.2243 477.6891
338 4.2885  -1302.2514 -3419061.1689 477.7444
339 4.2985  -1302.2514 -3419061.0306 477.8828
340 4.3085  -1302.2513 -3419060.8883 478.0250
341 4.3185  -1302.2513 -3419060.7437 478.1697
342 4.3286  -1302.2512 -3419060.5970 478.3163
343 4.3386  -1302.2512 -3419060.4489 478.4645
344 4.3486  -1302.2511 -3419060.2994 478.6139
345 4.3586  -1302.2511 -3419060.1489 478.7645
346 4.3687  -1302.2510 -3419059.9976 478.9158
347 4.3787  -1302.2509 -3419059.8479 479.0654
348 4.3887  -1302.2509 -3419059.8259 479.0875
349 4.3987  -1302.2509 -3419059.6912 479.2222
350 4.4088  -1302.2508 -3419059.5532 479.3601
351 4.4188  -1302.2508 -3419059.4143 479.4991
352 4.4288  -1302.2507 -3419059.2757 479.6376
353 4.4388  -1302.2507 -3419059.1365 479.7768
354 4.4489  -1302.2506 -3419058.9981 479.9153
355 4.4589  -1302.2506 -3419058.8595 480.0538
356 4.4689  -1302.2505 -3419058.7231 480.1902
357 4.4789  -1302.2505 -3419058.6676 480.2457
358 4.4890  -1302.2504 -3419058.5496 480.3637
359 4.4990  -1302.2504 -3419058.4292 480.4842
360 4.5090  -1302.2504 -3419058.3077 480.6057
361 4.5190  -1302.2503 -3419058.1958 480.7175
362 4.5291  -1302.2503 -3419058.0828 480.8306
363 4.5391  -1302.2502 -3419057.9657 480.9476
364 4.5491  -1302.2502 -3419057.8855 481.0278
365 4.5591  -1302.2502 -3419057.7895 481.1239
366 4.5692  -1302.2501 -3419057.6893 481.2241
367 4.5792  -1302.2501 -3419057.5908 481.3225
368 4.5892  -1302.2501 -3419057.5315 481.3818
369 4.5992  -1302.2500 -3419057.4527 481.4606
370 4.6093  -1302.2500 -3419057.3713 481.5420
371 4.6193  -1302.2500 -3419057.2926 481.6207
372 4.6293  -1302.2499 -3419057.2408 481.6726
373 4.6393  -1302.2499 -3419057.1805 481.7328
374 4.6494  -1302.2499 -3419057.1216 481.7917
375 4.6594  -1302.2499 -3419057.0865 481.8268
376 4.6694  -1302.2499 -3419057.0452 481.8682
377 4.6794  -1302.2499 -3419057.0057 481.9076
378 4.6895  -1302.2499 -3419056.9996 481.9138
379 4.6995  -1302.2498 -3419056.9797 481.9337
380 4.7095  -1302.2498 -3419056.9610 481.9523
381 4.7195  -1302.2498 -3419056.9758 481.9375
382 4.7296  -1302.2498 -3419056.9699 481.9434
383 4.7396  -1302.2498 -3419056.9612 481.9521
384 4.7496  -1302.2498 -3419056.9733 481.9400
385 4.7596  -1302.2498 -3419056.9723 481.9410
386 4.7697  -1302.2498 -3419056.9680 481.9453
387 4.7797  -1302.2499 -3419056.9844 481.9289
388 4.7897  -1302.2499 -3419056.9900 481.9234
389 4.7997  -1302.2499 -3419056.9931 481.9203
390 4.8098  -1302.2499 -3419056.9972 481.9161
391 4.8198  -1302.2499 -3419057.0028 481.9105
392 4.8298  -1302.2499 -3419057.0068 481.9066
393 4.8398  -1302.2499 -3419057.0108 481.9025
394 4.8499  -1302.2499 -3419057.0146 481.8987
395 4.8599  -1302.2499 -3419057.0176 481.8957
396 4.8699  -1302.2499 -3419057.0205 481.8929
397 4.8799  -1302.2499 -3419057.0215 481.8918
398 4.8900  -1302.2499 -3419057.0211 481.8922
399 4.9000  -1302.2499 -3419057.0196 481.8937
