00.00; 63.0536;
00.10; 63.2694;
00.25; 65.0072;
00.50; 67.7518;
00.75; 71.1573;
01.00; 73.1937;
01.50; 78.3500;
02.00; 82.5034;
03.00; 90.5206;
04.00; 94.6435;
10.00; 100.0000;
20.00; 100.0000;
40.00; 100.0000;
