 0; 	  31.2933; 	    102; 	  6.3; 	"";
 1; 	  32.9793; 	    115; 	  7.1; 	"";
 2; 	  51.0251; 	    109; 	  6.7; 	"";
 3; 	  80.6037; 	    283; 	 17.5; 	"80.60";
 4; 	 102.1626; 	    259; 	 16.0; 	"102.16";
 5; 	 116.0509; 	    328; 	 20.3; 	"116.05";
 6; 	 122.0225; 	    424; 	 26.3; 	"122.02";
 7; 	 148.0375; 	   1616; 	100.0; 	"148.04";
 8; 	 149.0348; 	    109; 	  6.8; 	"";
 9; 	 152.0625; 	    133; 	  8.2; 	"";
10; 	 164.1122; 	    113; 	  7.0; 	"";
11; 	 181.7364; 	    204; 	 12.6; 	"181.74";
12; 	 183.7498; 	    111; 	  6.8; 	"";
13; 	 224.7910; 	    119; 	  7.4; 	"";
14; 	 355.2701; 	    108; 	  6.7; 	"";
15; 	 580.5076; 	    183; 	 11.3; 	"580.51";
16; 	 646.8856; 	    204; 	 12.6; 	"646.89";
