 0; 	  34.6020; 	    225; 	  0.2; 	"";
 1; 	  39.0250; 	    555; 	  0.5; 	"";
 2; 	  39.0949; 	    133; 	  0.1; 	"";
 3; 	  51.0244; 	    584; 	  0.5; 	"";
 4; 	  51.1022; 	    157; 	  0.1; 	"";
 5; 	  52.0175; 	    134; 	  0.1; 	"";
 6; 	  52.0822; 	    239; 	  0.2; 	"";
 7; 	  63.0218; 	    222; 	  0.2; 	"";
 8; 	  64.0313; 	    752; 	  0.6; 	"";
 9; 	  64.0978; 	    118; 	  0.1; 	"";
10; 	  67.0190; 	    108; 	  0.1; 	"";
11; 	  68.9984; 	    104; 	  0.1; 	"";
12; 	  74.0973; 	    611; 	  0.5; 	"";
13; 	  75.0244; 	   8688; 	  7.4; 	"";
14; 	  75.1137; 	   3623; 	  3.1; 	"";
15; 	  76.0227; 	    730; 	  0.6; 	"";
16; 	  92.0254; 	   8060; 	  6.8; 	"";
17; 	  92.1213; 	   4633; 	  3.9; 	"";
18; 	  93.0278; 	    544; 	  0.5; 	"";
19; 	 107.1277; 	    265; 	  0.2; 	"";
20; 	 118.0417; 	    127; 	  0.1; 	"";
21; 	 122.1216; 	 118145; 	100.0; 	"122.12";
22; 	 123.1271; 	   8726; 	  7.4; 	"";
23; 	 124.0304; 	    281; 	  0.2; 	"";
24; 	 133.0796; 	    114; 	  0.1; 	"";
25; 	 150.1326; 	   8199; 	  6.9; 	"";
26; 	 151.0294; 	    114; 	  0.1; 	"";
27; 	 156.5953; 	    260; 	  0.2; 	"";
28; 	 227.0492; 	    132; 	  0.1; 	"";
29; 	 228.1561; 	    107; 	  0.1; 	"";
30; 	 263.0606; 	    118; 	  0.1; 	"";
31; 	 316.1786; 	    109; 	  0.1; 	"";
32; 	 411.1688; 	    103; 	  0.1; 	"";
33; 	 445.3013; 	    106; 	  0.1; 	"";
34; 	 464.1473; 	    328; 	  0.3; 	"";
35; 	 465.2350; 	    129; 	  0.1; 	"";
36; 	 557.8949; 	    267; 	  0.2; 	"";
37; 	 581.2092; 	    261; 	  0.2; 	"";
38; 	 666.1124; 	    277; 	  0.2; 	"";
