 0; 	  92.0532; 	    132; 	 39.3; 	"92.05";
 1; 	 107.0765; 	    259; 	 76.9; 	"107.08";
 2; 	 122.0287; 	    337; 	100.0; 	"122.03";
 3; 	 135.5791; 	    264; 	 78.4; 	"135.58";
 4; 	 151.1059; 	    103; 	 30.5; 	"151.11";
 5; 	 191.8912; 	    161; 	 47.7; 	"191.89";
 6; 	 280.0769; 	    172; 	 51.0; 	"280.08";
 7; 	 311.3236; 	    120; 	 35.6; 	"311.32";
 8; 	 509.4750; 	    260; 	 77.3; 	"509.47";
