 0; 	  30.4669; 	    266; 	  0.5; 	"";
 1; 	  30.9697; 	    123; 	  0.2; 	"";
 2; 	  39.0236; 	    126; 	  0.2; 	"";
 3; 	  51.0254; 	    124; 	  0.2; 	"";
 4; 	  64.8578; 	    206; 	  0.4; 	"";
 5; 	  74.0145; 	    128; 	  0.2; 	"";
 6; 	  74.0969; 	    274; 	  0.5; 	"";
 7; 	  75.0228; 	   1294; 	  2.2; 	"";
 8; 	  92.0239; 	   1174; 	  2.0; 	"";
 9; 	  92.1263; 	    114; 	  0.2; 	"";
10; 	 122.0212; 	  33069; 	 57.3; 	"122.02";
11; 	 123.0265; 	   1861; 	  3.2; 	"";
12; 	 150.0282; 	  57669; 	100.0; 	"150.03";
13; 	 151.0312; 	   3492; 	  6.1; 	"";
14; 	 152.0330; 	    130; 	  0.2; 	"";
15; 	 291.0144; 	    107; 	  0.2; 	"";
16; 	 341.0486; 	    192; 	  0.3; 	"";
17; 	 350.7558; 	    272; 	  0.5; 	"";
18; 	 386.8215; 	    258; 	  0.4; 	"";
19; 	 413.6748; 	    180; 	  0.3; 	"";
20; 	 449.0035; 	  39197; 	 68.0; 	"449.00";
21; 	 450.0032; 	   7068; 	 12.3; 	"450.00";
22; 	 451.0129; 	   3346; 	  5.8; 	"";
23; 	 452.1889; 	    111; 	  0.2; 	"";
24; 	 462.0792; 	   2979; 	  5.2; 	"";
25; 	 463.0963; 	    182; 	  0.3; 	"";
26; 	 464.0700; 	   1844; 	  3.2; 	"";
27; 	 465.1829; 	    109; 	  0.2; 	"";
28; 	 683.1011; 	    111; 	  0.2; 	"";
