 0; 	  21.6863; 	    256; 	  0.6; 	"";
 1; 	  27.0227; 	    123; 	  0.3; 	"";
 2; 	  39.0208; 	   1793; 	  4.2; 	"";
 3; 	  39.0930; 	    172; 	  0.4; 	"";
 4; 	  44.9989; 	    187; 	  0.4; 	"";
 5; 	  51.0238; 	   1004; 	  2.4; 	"";
 6; 	  51.1003; 	    269; 	  0.6; 	"";
 7; 	  52.0220; 	    335; 	  0.8; 	"";
 8; 	  53.9988; 	    265; 	  0.6; 	"";
 9; 	  58.0623; 	    259; 	  0.6; 	"";
10; 	  63.0235; 	    955; 	  2.2; 	"";
11; 	  63.1054; 	    146; 	  0.3; 	"";
12; 	  64.0312; 	   4765; 	 11.2; 	"64.03";
13; 	  64.1122; 	    390; 	  0.9; 	"";
14; 	  74.0198; 	    102; 	  0.2; 	"";
15; 	  74.0950; 	    138; 	  0.3; 	"";
16; 	  75.0230; 	  42690; 	100.0; 	"75.02";
17; 	  75.0992; 	   6112; 	 14.3; 	"75.10";
18; 	  75.1824; 	    137; 	  0.3; 	"";
19; 	  76.0259; 	   2420; 	  5.7; 	"";
20; 	  76.1139; 	    396; 	  0.9; 	"";
21; 	  77.0309; 	    662; 	  1.6; 	"";
22; 	  78.0277; 	    103; 	  0.2; 	"";
23; 	  79.0856; 	    151; 	  0.4; 	"";
24; 	  90.2568; 	    284; 	  0.7; 	"";
25; 	  92.0253; 	  34067; 	 79.8; 	"92.03";
26; 	  92.1903; 	   1729; 	  4.0; 	"";
27; 	  93.0284; 	   2035; 	  4.8; 	"";
28; 	  93.1219; 	    189; 	  0.4; 	"";
29; 	 102.5738; 	    270; 	  0.6; 	"";
30; 	 118.0395; 	    518; 	  1.2; 	"";
31; 	 122.0230; 	  33389; 	 78.2; 	"122.02";
32; 	 123.0255; 	   1602; 	  3.8; 	"";
33; 	 165.3236; 	    141; 	  0.3; 	"";
34; 	 192.7528; 	    265; 	  0.6; 	"";
35; 	 254.0823; 	    145; 	  0.3; 	"";
36; 	 329.2931; 	    193; 	  0.5; 	"";
37; 	 501.4895; 	    158; 	  0.4; 	"";
38; 	 644.5001; 	    270; 	  0.6; 	"";
39; 	 659.2107; 	    122; 	  0.3; 	"";
