0 0.9000  -1416.7021 -3719551.2413 1437.8546
1 0.9101  -1416.7350 -3719637.8199 1351.2760
2 0.9201  -1416.7660 -3719719.2010 1269.8949
3 0.9302  -1416.7951 -3719795.6295 1193.4664
4 0.9402  -1416.8226 -3719867.6207 1121.4752
5 0.9503  -1416.8482 -3719935.0705 1054.0255
6 0.9603  -1416.8723 -3719998.3534 990.7425
7 0.9704  -1416.8950 -3720057.6936 931.4023
8 0.9804  -1416.9161 -3720113.3510 875.7449
9 0.9905  -1416.9360 -3720165.4874 823.6085
10 1.0005  -1416.9546 -3720214.2873 774.8086
11 1.0106  -1416.9720 -3720259.9841 729.1118
12 1.0206  -1416.9883 -3720302.6887 686.4073
13 1.0307  -1417.0035 -3720342.6405 646.4554
14 1.0407  -1417.0177 -3720379.9088 609.1871
15 1.0508  -1417.0309 -3720414.7424 574.3535
16 1.0608  -1417.0433 -3720447.1657 541.9302
17 1.0709  -1417.0550 -3720477.8597 511.2362
18 1.0809  -1417.0658 -3720506.1322 482.9637
19 1.0910  -1417.0757 -3720532.3653 456.7306
20 1.1010  -1417.0852 -3720557.3141 431.7818
21 1.1111  -1417.0939 -3720579.9656 409.1303
22 1.1211  -1417.1019 -3720600.9449 388.1510
23 1.1312  -1417.1093 -3720620.3510 368.7449
24 1.1412  -1417.1161 -3720638.2753 350.8206
25 1.1513  -1417.1224 -3720654.8018 334.2941
26 1.1613  -1417.1282 -3720670.0092 319.0868
27 1.1714  -1417.1335 -3720683.9723 305.1236
28 1.1814  -1417.1384 -3720696.7649 292.3310
29 1.1915  -1417.1428 -3720708.4566 280.6394
30 1.2015  -1417.1469 -3720719.1109 269.9850
31 1.2116  -1417.1506 -3720728.7815 260.3144
32 1.2216  -1417.1539 -3720737.5313 251.5646
33 1.2317  -1417.1569 -3720745.4156 243.6803
34 1.2417  -1417.1596 -3720752.4860 236.6099
35 1.2518  -1417.1620 -3720758.7926 230.3033
36 1.2618  -1417.1641 -3720764.3820 224.7139
37 1.2719  -1417.1660 -3720769.2986 219.7973
38 1.2819  -1417.1676 -3720773.5815 215.5144
39 1.2920  -1417.1690 -3720777.2764 211.8195
40 1.3020  -1417.1702 -3720780.4067 208.6892
41 1.3121  -1417.1712 -3720783.0413 206.0546
42 1.3221  -1417.1720 -3720785.1882 203.9077
43 1.3322  -1417.1727 -3720786.8743 202.2216
44 1.3422  -1417.1732 -3720788.1612 200.9347
45 1.3523  -1417.1735 -3720789.0597 200.0362
46 1.3623  -1417.1737 -3720789.5850 199.5109
47 1.3724  -1417.1738 -3720789.7923 199.3036
48 1.3824  -1417.1737 -3720789.6799 199.4160
49 1.3925  -1417.1736 -3720789.2969 199.7990
50 1.4025  -1417.1734 -3720788.6457 200.4502
51 1.4126  -1417.1730 -3720787.7555 201.3404
52 1.4226  -1417.1726 -3720786.6568 202.4391
53 1.4327  -1417.1721 -3720785.3448 203.7511
54 1.4427  -1417.1715 -3720783.8723 205.2237
55 1.4528  -1417.1709 -3720782.2214 206.8745
56 1.4628  -1417.1702 -3720780.4468 208.6491
57 1.4729  -1417.1695 -3720778.4792 210.6167
58 1.4829  -1417.1688 -3720776.5545 212.5414
59 1.4930  -1417.1679 -3720774.4239 214.6720
60 1.5030  -1417.1671 -3720772.1879 216.9080
61 1.5131  -1417.1662 -3720769.8730 219.2229
62 1.5231  -1417.1653 -3720767.5382 221.5577
63 1.5332  -1417.1644 -3720765.1054 223.9905
64 1.5432  -1417.1635 -3720762.6404 226.4555
65 1.5533  -1417.1625 -3720760.1238 228.9721
66 1.5633  -1417.1615 -3720757.5724 231.5235
67 1.5734  -1417.1606 -3720755.0312 234.0647
68 1.5834  -1417.1596 -3720752.4935 236.6024
69 1.5935  -1417.1586 -3720749.9250 239.1709
