 0; 	  42.5328; 	    208; 	  0.5; 	"";
 1; 	  74.0159; 	    101; 	  0.2; 	"";
 2; 	  74.0991; 	   1512; 	  3.6; 	"";
 3; 	  75.0249; 	    826; 	  2.0; 	"";
 4; 	  77.0198; 	    129; 	  0.3; 	"";
 5; 	  79.0567; 	    106; 	  0.3; 	"";
 6; 	  91.0540; 	    263; 	  0.6; 	"";
 7; 	  92.0271; 	   1424; 	  3.4; 	"";
 8; 	 105.6995; 	    143; 	  0.3; 	"";
 9; 	 110.4527; 	    108; 	  0.3; 	"";
10; 	 112.4715; 	    283; 	  0.7; 	"";
11; 	 121.0295; 	    107; 	  0.3; 	"";
12; 	 122.0227; 	  42014; 	100.0; 	"122.02";
13; 	 123.0265; 	   3019; 	  7.2; 	"";
14; 	 124.0297; 	    102; 	  0.2; 	"";
15; 	 140.8214; 	    177; 	  0.4; 	"";
16; 	 150.0293; 	  27697; 	 65.9; 	"150.03";
17; 	 151.0326; 	   1452; 	  3.5; 	"";
18; 	 182.8180; 	    211; 	  0.5; 	"";
19; 	 200.1040; 	    259; 	  0.6; 	"";
20; 	 203.0207; 	    255; 	  0.6; 	"";
21; 	 369.5589; 	    200; 	  0.5; 	"";
22; 	 410.9924; 	    449; 	  1.1; 	"";
23; 	 411.9888; 	    107; 	  0.3; 	"";
24; 	 414.9103; 	    106; 	  0.3; 	"";
25; 	 467.2325; 	    125; 	  0.3; 	"";
26; 	 482.2677; 	    104; 	  0.2; 	"";
27; 	 501.4921; 	    287; 	  0.7; 	"";
28; 	 622.4167; 	    151; 	  0.4; 	"";
