 0; 	  26.6463; 	    190; 	  0.6; 	"";
 1; 	  28.5429; 	    121; 	  0.4; 	"";
 2; 	  39.2500; 	    258; 	  0.9; 	"";
 3; 	  74.0940; 	    149; 	  0.5; 	"";
 4; 	  75.0442; 	    152; 	  0.5; 	"";
 5; 	  92.0258; 	    317; 	  1.1; 	"";
 6; 	 121.0329; 	    105; 	  0.4; 	"";
 7; 	 122.0232; 	  14679; 	 49.3; 	"122.02";
 8; 	 123.0323; 	    913; 	  3.1; 	"";
 9; 	 150.0279; 	  29791; 	100.0; 	"150.03";
10; 	 151.0342; 	   1572; 	  5.3; 	"";
11; 	 241.3697; 	    266; 	  0.9; 	"";
12; 	 244.9069; 	    100; 	  0.3; 	"";
13; 	 321.8675; 	    115; 	  0.4; 	"";
14; 	 343.7606; 	    179; 	  0.6; 	"";
15; 	 347.6494; 	    152; 	  0.5; 	"";
16; 	 389.7697; 	    264; 	  0.9; 	"";
17; 	 471.0699; 	   9708; 	 32.6; 	"471.07";
18; 	 472.0776; 	   2231; 	  7.5; 	"";
19; 	 473.0327; 	    419; 	  1.4; 	"";
20; 	 478.9683; 	    150; 	  0.5; 	"";
21; 	 483.1294; 	    112; 	  0.4; 	"";
22; 	 533.5444; 	    271; 	  0.9; 	"";
