 0; 	  32.2144; 	    112; 	  9.6; 	"";
 1; 	  62.7669; 	    280; 	 24.2; 	"62.77";
 2; 	  92.0486; 	    241; 	 20.8; 	"92.05";
 3; 	 108.4820; 	    163; 	 14.0; 	"108.48";
 4; 	 122.0239; 	    111; 	  9.6; 	"";
 5; 	 148.0358; 	   1159; 	100.0; 	"148.04";
 6; 	 149.0415; 	    100; 	  8.6; 	"";
 7; 	 152.0612; 	    315; 	 27.1; 	"152.06";
 8; 	 157.1845; 	    145; 	 12.5; 	"157.18";
 9; 	 161.1215; 	    126; 	 10.9; 	"161.12";
10; 	 229.2548; 	    268; 	 23.2; 	"229.25";
11; 	 303.8874; 	    147; 	 12.7; 	"303.89";
12; 	 423.7165; 	    236; 	 20.4; 	"423.72";
13; 	 528.9181; 	    103; 	  8.9; 	"";
14; 	 607.9865; 	    262; 	 22.6; 	"607.99";
