 0; 	  22.0770; 	    256; 	 56.3; 	"22.08";
 1; 	  44.3819; 	    141; 	 30.9; 	"44.38";
 2; 	  86.4739; 	    267; 	 58.7; 	"86.47";
 3; 	  92.0481; 	    106; 	 23.4; 	"92.05";
 4; 	 122.0342; 	    275; 	 60.5; 	"122.03";
 5; 	 142.5431; 	    117; 	 25.7; 	"142.54";
 6; 	 148.0316; 	    455; 	100.0; 	"148.03";
 7; 	 152.0532; 	    111; 	 24.5; 	"152.05";
 8; 	 153.0686; 	    129; 	 28.3; 	"153.07";
 9; 	 324.0600; 	    112; 	 24.6; 	"324.06";
10; 	 424.9600; 	    272; 	 59.8; 	"424.96";
