 0; 	  39.0259; 	    347; 	  1.6; 	"";
 1; 	  39.0930; 	    359; 	  1.6; 	"";
 2; 	  40.3671; 	    268; 	  1.2; 	"";
 3; 	  43.0195; 	    100; 	  0.5; 	"";
 4; 	  51.0255; 	    330; 	  1.5; 	"";
 5; 	  51.1010; 	    521; 	  2.4; 	"";
 6; 	  52.0214; 	    311; 	  1.4; 	"";
 7; 	  63.0250; 	    265; 	  1.2; 	"";
 8; 	  63.7461; 	    107; 	  0.5; 	"";
 9; 	  64.0344; 	    933; 	  4.3; 	"";
10; 	  64.1132; 	    373; 	  1.7; 	"";
11; 	  65.0381; 	    122; 	  0.6; 	"";
12; 	  65.1244; 	    120; 	  0.5; 	"";
13; 	  74.0176; 	    192; 	  0.9; 	"";
14; 	  74.1001; 	    255; 	  1.2; 	"";
15; 	  75.0257; 	  12328; 	 56.3; 	"75.03";
16; 	  75.1125; 	   3867; 	 17.7; 	"75.11";
17; 	  76.0296; 	   1361; 	  6.2; 	"";
18; 	  76.1147; 	    448; 	  2.0; 	"";
19; 	  92.0277; 	   8392; 	 38.3; 	"92.03";
20; 	  92.1199; 	   6034; 	 27.6; 	"92.12";
21; 	  93.0294; 	    390; 	  1.8; 	"";
22; 	 122.1234; 	  21898; 	100.0; 	"122.12";
23; 	 123.1265; 	   1629; 	  7.4; 	"";
24; 	 147.4640; 	    258; 	  1.2; 	"";
25; 	 180.9154; 	    144; 	  0.7; 	"";
26; 	 214.0791; 	    105; 	  0.5; 	"";
27; 	 281.0849; 	    107; 	  0.5; 	"";
28; 	 692.6482; 	    215; 	  1.0; 	"";
