 0; 	  38.9642; 	   5389; 	  1.9; 	"";
 1; 	  39.0238; 	  23021; 	  8.2; 	"";
 2; 	  40.0270; 	    937; 	  0.3; 	"";
 3; 	  40.9621; 	    894; 	  0.3; 	"";
 4; 	  53.0036; 	    891; 	  0.3; 	"";
 5; 	  61.0087; 	   2639; 	  0.9; 	"";
 6; 	  81.5226; 	   6423; 	  2.3; 	"";
 7; 	  94.0292; 	 279253; 	100.0; 	"94.03";
 8; 	  95.0330; 	  22235; 	  8.0; 	"";
 9; 	  96.0337; 	    961; 	  0.3; 	"";
10; 	 110.0230; 	    636; 	  0.2; 	"";
11; 	 122.0349; 	  71630; 	 25.7; 	"122.03";
12; 	 122.9241; 	  14135; 	  5.1; 	"";
13; 	 124.0382; 	    553; 	  0.2; 	"";
14; 	 124.9228; 	   1224; 	  0.4; 	"";
15; 	 126.0183; 	   4482; 	  1.6; 	"";
78.8598
