00.00; 63.3353;
00.10; 61.8805;
00.25; 69.6427;
00.50; 73.0040;
00.75; 72.0905;
01.00; 77.8455;
01.50; 78.8598;
02.00; 84.8498;
03.00; 91.0722;
04.00; 93.2616;
10.00; 100.0000;
20.00; 100.0000;
40.00; 100.0000;
