 0; 	 155.9446; 	   3001; 	 81.1; 	"155.94";
 1; 	 157.9405; 	   3393; 	 91.7; 	"157.94";
 2; 	 158.9181; 	   3700; 	100.0; 	"158.92";
 3; 	 200.9646; 	    771; 	 20.8; 	"200.96";
 4; 	 201.9522; 	   1245; 	 33.7; 	"201.95";
 5; 	 202.9627; 	   1050; 	 28.4; 	"202.96";
