 0; 	  76.0194; 	   1430; 	  2.0; 	"";
 1; 	 143.9447; 	   1092; 	  1.5; 	"";
 2; 	 145.9431; 	   1367; 	  1.9; 	"";
 3; 	 155.9026; 	  53065; 	 74.1; 	"155.90";
 4; 	 156.9047; 	   3997; 	  5.6; 	"";
 5; 	 157.9001; 	  71661; 	100.0; 	"157.90";
 6; 	 158.9321; 	  15819; 	 22.1; 	"158.93";
 7; 	 199.9007; 	  18903; 	 26.4; 	"199.90";
 8; 	 200.9474; 	   2813; 	  3.9; 	"";
 9; 	 201.9002; 	  29992; 	 41.9; 	"201.90";
10; 	 202.9459; 	    898; 	  1.3; 	"";
26.1674
