00.00; 26.9462;
00.10; 26.1674;
00.25; 23.5106;
00.50; 16.1600;
00.75; 13.2187;
01.00; 25.1008;
01.50; 30.5268;
02.00; 23.2984;
03.00; 29.8434;
04.00; 34.8660;
10.00; 5.2155;
20.00; 0.0000;
40.00; 0.0000;
