 0; 	 155.9370; 	   1064; 	 20.7; 	"155.94";
 1; 	 157.9427; 	    740; 	 14.4; 	"157.94";
 2; 	 158.9194; 	   5132; 	100.0; 	"158.92";
 3; 	 200.9486; 	   1699; 	 33.1; 	"200.95";
 4; 	 201.9555; 	   1233; 	 24.0; 	"201.96";
 5; 	 202.9634; 	    782; 	 15.2; 	"202.96";
