 0; 	 155.9024; 	   3875; 	 32.6; 	"155.90";
 1; 	 157.9030; 	   4398; 	 37.0; 	"157.90";
 2; 	 158.9251; 	  11896; 	100.0; 	"158.93";
 3; 	 200.9664; 	    789; 	  6.6; 	"";
 4; 	 201.9032; 	   2405; 	 20.2; 	"201.90";
 5; 	 202.9642; 	    693; 	  5.8; 	"";
16.1600
