 0; 	 155.9418; 	   1227; 	 26.0; 	"155.94";
 1; 	 157.9392; 	   1431; 	 30.4; 	"157.94";
 2; 	 158.9601; 	   4711; 	100.0; 	"158.96";
 3; 	 200.9483; 	   1639; 	 34.8; 	"200.95";
 4; 	 201.9515; 	    722; 	 15.3; 	"201.95";
 5; 	 202.9648; 	    773; 	 16.4; 	"202.96";
