0 0.9000  -1003.9852 -2635963.2055 4681.4510
1 0.9100  -1004.0809 -2636214.4412 4430.2153
2 0.9201  -1004.1717 -2636452.7878 4191.8688
3 0.9301  -1004.2578 -2636678.8766 3965.7799
4 0.9401  -1004.3395 -2636893.3114 3751.3451
5 0.9501  -1004.4169 -2637096.6645 3547.9920
6 0.9602  -1004.4904 -2637289.4773 3355.1792
7 0.9702  -1004.5600 -2637472.2861 3172.3704
8 0.9802  -1004.6260 -2637645.5859 2999.0706
9 0.9902  -1004.6886 -2637809.8653 2834.7912
10 1.0003  -1004.7479 -2637965.5841 2679.0724
11 1.0103  -1004.8041 -2638113.1813 2531.4752
12 1.0203  -1004.8574 -2638253.0713 2391.5853
13 1.0303  -1004.9079 -2638385.6470 2259.0095
14 1.0404  -1004.9557 -2638511.2808 2133.3758
15 1.0504  -1005.0011 -2638630.3262 2014.3303
16 1.0604  -1005.0440 -2638743.1194 1901.5371
17 1.0704  -1005.0847 -2638849.9793 1794.6773
18 1.0805  -1005.1233 -2638951.2103 1693.4462
19 1.0905  -1005.1598 -2639047.0937 1597.5628
20 1.1005  -1005.1944 -2639137.9192 1506.7374
21 1.1105  -1005.2272 -2639223.9316 1420.7249
22 1.1206  -1005.2582 -2639305.3805 1339.2760
23 1.1306  -1005.2876 -2639382.5004 1262.1561
24 1.1406  -1005.3154 -2639455.5134 1189.1432
25 1.1506  -1005.3417 -2639524.6351 1120.0214
26 1.1607  -1005.3666 -2639590.0583 1054.5982
27 1.1707  -1005.3902 -2639651.9861 992.6704
28 1.1807  -1005.4125 -2639710.5813 934.0752
29 1.1907  -1005.4336 -2639766.0361 878.6204
30 1.2008  -1005.4536 -2639818.4935 826.1631
31 1.2108  -1005.4725 -2639868.1138 776.5427
32 1.2208  -1005.4904 -2639915.0396 729.6170
33 1.2308  -1005.5073 -2639959.4128 685.2438
34 1.2409  -1005.5233 -2640001.3603 643.2962
35 1.2509  -1005.5384 -2640041.0042 603.6523
36 1.2609  -1005.5526 -2640078.4715 566.1850
37 1.2709  -1005.5661 -2640113.8666 530.7899
38 1.2810  -1005.5789 -2640147.2981 497.3584
39 1.2910  -1005.5909 -2640178.8672 465.7893
40 1.3010  -1005.6022 -2640208.6726 435.9840
41 1.3110  -1005.6130 -2640236.8040 407.8525
42 1.3211  -1005.6231 -2640263.3492 381.3073
43 1.3311  -1005.6326 -2640288.3909 356.2656
44 1.3411  -1005.6416 -2640312.0069 332.6496
45 1.3511  -1005.6501 -2640334.2723 310.3842
46 1.3612  -1005.6581 -2640355.2568 289.3998
47 1.3712  -1005.6656 -2640375.0269 269.6296
48 1.3812  -1005.6727 -2640393.6457 251.0108
49 1.3912  -1005.6794 -2640411.1745 233.4820
50 1.4013  -1005.6856 -2640427.6689 216.9877
51 1.4113  -1005.6916 -2640443.1832 201.4733
52 1.4213  -1005.6971 -2640457.7641 186.8925
53 1.4313  -1005.7023 -2640471.4748 173.1817
54 1.4414  -1005.7072 -2640484.3470 160.3096
55 1.4514  -1005.7118 -2640496.4298 148.2267
56 1.4614  -1005.7162 -2640507.7649 136.8916
57 1.4714  -1005.7202 -2640518.3922 126.2643
58 1.4815  -1005.7240 -2640528.3496 116.3069
59 1.4915  -1005.7275 -2640537.6732 106.9833
60 1.5015  -1005.7309 -2640546.3976 98.2589
61 1.5115  -1005.7340 -2640554.5552 90.1013
62 1.5216  -1005.7369 -2640562.1774 82.4791
63 1.5316  -1005.7396 -2640569.2932 75.3633
64 1.5416  -1005.7421 -2640575.9305 68.7260
65 1.5516  -1005.7445 -2640582.1154 62.5412
66 1.5617  -1005.7467 -2640587.8523 56.8043
67 1.5717  -1005.7487 -2640593.2256 51.4309
68 1.5817  -1005.7506 -2640598.1958 46.4607
