 0; 	  63.0231; 	   1413; 	  0.5; 	"";
 1; 	  64.0290; 	   1090; 	  0.4; 	"";
 2; 	  74.0962; 	    516; 	  0.2; 	"";
 3; 	 116.9318; 	   1015; 	  0.4; 	"";
 4; 	 118.9313; 	   1092; 	  0.4; 	"";
 5; 	 142.9491; 	   7761; 	  2.8; 	"";
 6; 	 144.9462; 	   8615; 	  3.1; 	"";
 7; 	 170.9436; 	   8142; 	  2.9; 	"";
 8; 	 171.9457; 	    815; 	  0.3; 	"";
 9; 	 172.9412; 	  10635; 	  3.8; 	"";
10; 	 198.9383; 	 199435; 	 72.0; 	"198.94";
11; 	 199.9417; 	  16206; 	  5.9; 	"";
12; 	 200.9362; 	 276828; 	100.0; 	"200.94";
13; 	 201.9387; 	  14120; 	  5.1; 	"";
14; 	 226.9444; 	 171086; 	 61.8; 	"226.94";
15; 	 227.9475; 	  18628; 	  6.7; 	"";
16; 	 228.9423; 	 260939; 	 94.3; 	"228.94";
17; 	 229.9449; 	  20494; 	  7.4; 	"";
46.2439
