0 0.9000  -879.5092 -2309151.3247 1362.5232
105 1.9526  -880.0209 -2310494.7923 19.0556
106 1.9627  -880.0213 -2310495.9166 17.9314
107 1.9727  -880.0217 -2310496.9939 16.8540
108 1.9827  -880.0221 -2310498.0252 15.8228
109 1.9927  -880.0225 -2310499.0118 14.8361
110 2.0028  -880.0228 -2310499.9542 13.8938
111 2.0128  -880.0232 -2310500.8535 12.9944
112 2.0228  -880.0235 -2310501.7108 12.1371
113 2.0328  -880.0238 -2310502.5274 11.3205
114 2.0429  -880.0241 -2310503.3044 10.5435
115 2.0529  -880.0244 -2310504.0429 9.8050
116 2.0629  -880.0247 -2310504.7441 9.1038
117 2.0729  -880.0249 -2310505.4091 8.4388
118 2.0830  -880.0252 -2310506.0375 7.8104
119 2.0930  -880.0254 -2310506.6334 7.2145
120 2.1030  -880.0256 -2310507.1946 6.6533
121 2.1130  -880.0258 -2310507.7257 6.1222
122 2.1231  -880.0260 -2310508.2240 5.6240
123 2.1331  -880.0262 -2310508.6942 5.1538
124 2.1431  -880.0263 -2310509.1653 4.6826
125 2.1531  -880.0265 -2310509.5798 4.2681
126 2.1632  -880.0266 -2310509.9672 3.8808
127 2.1732  -880.0268 -2310510.3290 3.5190
128 2.1832  -880.0269 -2310510.6645 3.1834
129 2.1932  -880.0270 -2310510.9774 2.8705
130 2.2033  -880.0271 -2310511.2656 2.5823
131 2.2133  -880.0272 -2310511.5332 2.3147
132 2.2233  -880.0273 -2310511.7778 2.0701
133 2.2333  -880.0274 -2310512.0037 1.8442
134 2.2434  -880.0275 -2310512.2082 1.6398
135 2.2534  -880.0276 -2310512.3959 1.4521
136 2.2634  -880.0276 -2310512.5638 1.2841
137 2.2734  -880.0277 -2310512.7175 1.1304
138 2.2835  -880.0277 -2310512.8494 0.9985
139 2.2935  -880.0280 -2310513.3993 0.4486
140 2.3035  -880.0280 -2310513.5050 0.3429
141 2.3135  -880.0280 -2310513.5963 0.2516
142 2.3236  -880.0281 -2310513.6731 0.1749
143 2.3336  -880.0281 -2310513.7334 0.1145
144 2.3436  -880.0281 -2310513.7824 0.0655
145 2.3536  -880.0281 -2310513.8170 0.0310
146 2.3637  -880.0281 -2310513.8395 0.0085
147 2.3737  -880.0281 -2310513.8479 0.0000
148 2.3837  -880.0281 -2310513.8469 0.0011
149 2.3937  -880.0281 -2310513.8323 0.0157
150 2.4038  -880.0281 -2310513.8094 0.0385
151 2.4138  -880.0281 -2310513.7739 0.0741
152 2.4238  -880.0281 -2310513.7308 0.1171
153 2.4338  -880.0281 -2310513.6774 0.1705
154 2.4439  -880.0280 -2310513.6142 0.2337
155 2.4539  -880.0280 -2310513.5435 0.3044
156 2.4639  -880.0280 -2310513.4603 0.3876
157 2.4739  -880.0279 -2310513.3757 0.4723
158 2.4840  -880.0279 -2310513.2781 0.5698
159 2.4940  -880.0279 -2310513.1784 0.6695
160 2.5040  -880.0278 -2310513.0687 0.7792
161 2.5140  -880.0278 -2310512.9547 0.8932
162 2.5241  -880.0277 -2310512.8339 1.0140
163 2.5341  -880.0277 -2310512.7068 1.1411
164 2.5441  -880.0276 -2310512.5747 1.2732
165 2.5541  -880.0276 -2310512.4376 1.4103
166 2.5642  -880.0275 -2310512.2959 1.5520
167 2.5742  -880.0275 -2310512.1498 1.6981
168 2.5842  -880.0274 -2310511.9996 1.8483
169 2.5942  -880.0274 -2310511.8457 2.0022
170 2.6043  -880.0273 -2310511.6856 2.1623
171 2.6143  -880.0272 -2310511.5279 2.3201
172 2.6243  -880.0272 -2310511.3610 2.4870
173 2.6343  -880.0271 -2310511.1966 2.6513
174 2.6444  -880.0271 -2310511.0280 2.8200
175 2.6544  -880.0270 -2310510.8571 2.9908
176 2.6644  -880.0269 -2310510.6815 3.1664
177 2.6744  -880.0269 -2310510.5098 3.3382
178 2.6845  -880.0268 -2310510.3351 3.5129
179 2.6945  -880.0267 -2310510.1543 3.6937
180 2.7045  -880.0267 -2310509.9779 3.8700
181 2.7145  -880.0266 -2310509.7944 4.0536
182 2.7246  -880.0265 -2310509.6181 4.2298
183 2.7346  -880.0264 -2310509.4360 4.4119
184 2.7446  -880.0264 -2310509.2553 4.5926
185 2.7546  -880.0263 -2310509.0713 4.7767
186 2.7647  -880.0262 -2310508.8903 4.9577
187 2.7747  -880.0262 -2310508.7058 5.1422
188 2.7847  -880.0261 -2310508.5251 5.3229
189 2.7947  -880.0260 -2310508.3404 5.5076
190 2.8048  -880.0260 -2310508.1603 5.6876
191 2.8148  -880.0259 -2310507.9755 5.8724
192 2.8248  -880.0258 -2310507.7965 6.0515
193 2.8348  -880.0258 -2310507.6166 6.2313
194 2.8449  -880.0257 -2310507.4334 6.4145
195 2.8549  -880.0256 -2310507.2544 6.5935
196 2.8649  -880.0255 -2310507.0717 6.7762
197 2.8749  -880.0255 -2310506.8944 6.9535
198 2.8850  -880.0254 -2310506.7169 7.1310
199 2.8950  -880.0253 -2310506.5364 7.3116
200 2.9050  -880.0253 -2310506.3606 7.4874
201 2.9150  -880.0252 -2310506.1850 7.6629
202 2.9251  -880.0251 -2310506.0069 7.8410
203 2.9351  -880.0251 -2310505.8340 8.0140
204 2.9451  -880.0250 -2310505.6613 8.1866
205 2.9551  -880.0249 -2310505.4864 8.3615
206 2.9652  -880.0249 -2310505.3171 8.5308
207 2.9752  -880.0248 -2310505.1483 8.6997
208 2.9852  -880.0247 -2310504.9774 8.8705
209 2.9952  -880.0247 -2310504.8126 9.0354
210 3.0053  -880.0246 -2310504.6442 9.2038
211 3.0153  -880.0246 -2310504.4836 9.3643
212 3.0253  -880.0245 -2310504.3245 9.5234
213 3.0353  -880.0244 -2310504.1609 9.6870
214 3.0454  -880.0244 -2310504.0061 9.8418
215 3.0554  -880.0243 -2310503.8522 9.9958
216 3.0654  -880.0243 -2310503.6947 10.1533
217 3.0754  -880.0242 -2310503.5459 10.3021
218 3.0855  -880.0241 -2310503.3982 10.4497
219 3.0955  -880.0241 -2310503.2470 10.6010
220 3.1055  -880.0240 -2310503.1044 10.7435
221 3.1155  -880.0240 -2310502.9632 10.8847
222 3.1256  -880.0239 -2310502.8182 11.0298
223 3.1356  -880.0239 -2310502.6818 11.1661
224 3.1456  -880.0238 -2310502.5468 11.3012
225 3.1556  -880.0238 -2310502.4076 11.4404
226 3.1657  -880.0237 -2310502.2769 11.5711
227 3.1757  -880.0237 -2310502.1473 11.7006
228 3.1857  -880.0236 -2310502.0134 11.8346
229 3.1957  -880.0236 -2310501.8876 11.9603
230 3.2058  -880.0235 -2310501.7628 12.0851
231 3.2158  -880.0235 -2310501.6336 12.2144
232 3.2258  -880.0234 -2310501.5122 12.3357
233 3.2358  -880.0234 -2310501.3917 12.4563
234 3.2459  -880.0233 -2310501.2667 12.5813
235 3.2559  -880.0233 -2310501.1495 12.6984
236 3.2659  -880.0232 -2310501.0317 12.8162
237 3.2759  -880.0232 -2310500.9120 12.9360
238 3.2860  -880.0232 -2310500.7980 13.0499
239 3.2960  -880.0231 -2310500.6808 13.1671
240 3.3060  -880.0231 -2310500.5702 13.2777
241 3.3160  -880.0230 -2310500.4602 13.3878
242 3.3261  -880.0230 -2310500.3478 13.5001
243 3.3361  -880.0229 -2310500.2410 13.6069
244 3.3461  -880.0229 -2310500.1317 13.7162
245 3.3561  -880.0229 -2310500.0285 13.8195
246 3.3662  -880.0228 -2310499.9267 13.9213
247 3.3762  -880.0228 -2310499.8227 14.0253
248 3.3862  -880.0227 -2310499.7242 14.1237
249 3.3962  -880.0227 -2310499.6278 14.2202
250 3.4063  -880.0227 -2310499.5294 14.3185
251 3.4163  -880.0226 -2310499.4368 14.4111
252 3.4263  -880.0226 -2310499.3466 14.5013
253 3.4363  -880.0226 -2310499.2545 14.5934
254 3.4464  -880.0225 -2310499.1682 14.6797
255 3.4564  -880.0225 -2310499.0848 14.7631
256 3.4664  -880.0225 -2310498.9994 14.8485
257 3.4764  -880.0224 -2310498.9197 14.9283
258 3.4865  -880.0224 -2310498.8460 15.0020
259 3.4965  -880.0224 -2310498.7702 15.0777
260 3.5065  -880.0224 -2310498.6930 15.1550
261 3.5165  -880.0223 -2310498.6224 15.2255
262 3.5266  -880.0223 -2310498.5564 15.2915
263 3.5366  -880.0223 -2310498.4900 15.3579
264 3.5466  -880.0223 -2310498.4202 15.4277
265 3.5566  -880.0222 -2310498.3582 15.4897
266 3.5667  -880.0222 -2310498.2993 15.5487
267 3.5767  -880.0222 -2310498.2402 15.6078
268 3.5867  -880.0222 -2310498.1813 15.6667
269 3.5967  -880.0221 -2310498.1210 15.7269
270 3.6068  -880.0221 -2310498.0770 15.7710
271 3.6168  -880.0221 -2310498.0256 15.8224
272 3.6268  -880.0221 -2310497.9744 15.8736
273 3.6368  -880.0221 -2310497.9241 15.9238
274 3.6469  -880.0220 -2310497.8749 15.9730
275 3.6569  -880.0220 -2310497.8270 16.0209
276 3.6669  -880.0220 -2310497.7802 16.0677
277 3.6769  -880.0220 -2310497.7345 16.1134
278 3.6870  -880.0220 -2310497.6898 16.1581
279 3.6970  -880.0220 -2310497.6460 16.2020
280 3.7070  -880.0219 -2310497.6029 16.2450
281 3.7170  -880.0219 -2310497.5605 16.2875
282 3.7271  -880.0219 -2310497.5186 16.3293
283 3.7371  -880.0219 -2310497.4772 16.3707
284 3.7471  -880.0219 -2310497.4363 16.4116
285 3.7571  -880.0219 -2310497.3958 16.4521
286 3.7672  -880.0218 -2310497.3557 16.4922
287 3.7772  -880.0218 -2310497.3160 16.5319
288 3.7872  -880.0218 -2310497.2767 16.5713
289 3.7972  -880.0218 -2310497.2378 16.6101
290 3.8073  -880.0218 -2310497.1993 16.6486
291 3.8173  -880.0218 -2310497.1613 16.6866
292 3.8273  -880.0218 -2310497.1239 16.7240
293 3.8373  -880.0217 -2310497.0871 16.7609
294 3.8474  -880.0217 -2310497.0509 16.7971
295 3.8574  -880.0217 -2310497.0154 16.8325
296 3.8674  -880.0217 -2310496.9808 16.8671
297 3.8774  -880.0217 -2310496.9471 16.9009
298 3.8875  -880.0217 -2310496.9143 16.9336
299 3.8975  -880.0217 -2310496.8826 16.9653
300 3.9075  -880.0217 -2310496.8521 16.9958
301 3.9175  -880.0216 -2310496.8227 17.0252
302 3.9276  -880.0216 -2310496.7945 17.0534
303 3.9376  -880.0216 -2310496.7675 17.0804
304 3.9476  -880.0216 -2310496.7417 17.1062
305 3.9576  -880.0216 -2310496.7170 17.1309
306 3.9677  -880.0216 -2310496.6936 17.1544
307 3.9777  -880.0216 -2310496.6711 17.1769
308 3.9877  -880.0216 -2310496.6496 17.1983
309 3.9977  -880.0216 -2310496.6290 17.2189
310 4.0078  -880.0216 -2310496.6094 17.2386
311 4.0178  -880.0216 -2310496.5902 17.2578
312 4.0278  -880.0215 -2310496.5718 17.2761
313 4.0378  -880.0215 -2310496.5543 17.2936
314 4.0479  -880.0215 -2310496.5378 17.3102
315 4.0579  -880.0215 -2310496.5221 17.3259
316 4.0679  -880.0215 -2310496.5074 17.3405
317 4.0779  -880.0215 -2310496.4937 17.3542
318 4.0880  -880.0215 -2310496.4811 17.3669
319 4.0980  -880.0215 -2310496.4695 17.3785
320 4.1080  -880.0215 -2310496.4589 17.3891
321 4.1180  -880.0215 -2310496.4491 17.3989
322 4.1281  -880.0215 -2310496.4400 17.4080
323 4.1381  -880.0215 -2310496.4314 17.4166
324 4.1481  -880.0215 -2310496.4223 17.4256
325 4.1581  -880.0215 -2310496.4108 17.4371
326 4.1682  -880.0215 -2310496.4012 17.4467
327 4.1782  -880.0215 -2310496.3986 17.4493
328 4.1882  -880.0215 -2310496.3881 17.4598
329 4.1982  -880.0215 -2310496.3789 17.4690
330 4.2083  -880.0215 -2310496.3715 17.4764
331 4.2183  -880.0215 -2310496.3603 17.4876
332 4.2283  -880.0215 -2310496.3500 17.4980
333 4.2383  -880.0215 -2310496.3429 17.5050
334 4.2484  -880.0215 -2310496.3310 17.5169
335 4.2584  -880.0215 -2310496.3196 17.5283
336 4.2684  -880.0214 -2310496.3110 17.5369
337 4.2784  -880.0214 -2310496.2979 17.5500
338 4.2885  -880.0214 -2310496.2853 17.5627
339 4.2985  -880.0214 -2310496.2754 17.5725
340 4.3085  -880.0214 -2310496.2613 17.5867
341 4.3185  -880.0214 -2310496.2473 17.6006
342 4.3286  -880.0214 -2310496.2367 17.6112
343 4.3386  -880.0214 -2310496.2219 17.6260
344 4.3486  -880.0214 -2310496.2106 17.6373
345 4.3586  -880.0214 -2310496.1958 17.6521
346 4.3687  -880.0214 -2310496.1849 17.6631
347 4.3787  -880.0214 -2310496.1708 17.6771
348 4.3887  -880.0214 -2310496.1624 17.6855
349 4.3987  -880.0214 -2310496.1504 17.6975
350 4.4088  -880.0214 -2310496.1387 17.7093
351 4.4188  -880.0214 -2310496.1349 17.7130
352 4.4288  -880.0214 -2310496.1263 17.7217
353 4.4388  -880.0214 -2310496.1237 17.7243
354 4.4489  -880.0214 -2310496.1177 17.7303
355 4.4589  -880.0214 -2310496.1174 17.7306
356 4.4689  -880.0214 -2310496.1136 17.7343
357 4.4789  -880.0214 -2310496.1153 17.7326
358 4.4890  -880.0214 -2310496.1133 17.7346
359 4.4990  -880.0214 -2310496.1164 17.7316
360 4.5090  -880.0214 -2310496.1155 17.7325
361 4.5190  -880.0214 -2310496.1176 17.7304
362 4.5291  -880.0214 -2310496.1160 17.7319
363 4.5391  -880.0214 -2310496.1215 17.7264
364 4.5491  -880.0214 -2310496.1206 17.7273
365 4.5591  -880.0214 -2310496.1239 17.7241
366 4.5692  -880.0214 -2310496.1222 17.7257
367 4.5792  -880.0214 -2310496.1247 17.7232
368 4.5892  -880.0214 -2310496.1222 17.7257
369 4.5992  -880.0214 -2310496.1246 17.7233
370 4.6093  -880.0214 -2310496.1218 17.7261
371 4.6193  -880.0214 -2310496.1254 17.7225
372 4.6293  -880.0214 -2310496.1234 17.7245
373 4.6393  -880.0214 -2310496.1343 17.7136
374 4.6494  -880.0214 -2310496.1395 17.7084
375 4.6594  -880.0214 -2310496.1598 17.6881
376 4.6694  -880.0214 -2310496.1789 17.6691
377 4.6794  -880.0214 -2310496.1939 17.6540
378 4.6895  -880.0214 -2310496.2381 17.6099
379 4.6995  -880.0214 -2310496.2697 17.5782
380 4.7095  -880.0214 -2310496.2957 17.5523
381 4.7195  -880.0234 -2310501.3842 12.4637
382 4.7296  -880.0241 -2310503.2467 10.6012
383 4.7396  -880.0240 -2310503.0275 10.8204
384 4.7496  -880.0239 -2310502.8050 11.0429
385 4.7596  -880.0238 -2310502.5766 11.2714
386 4.7697  -880.0237 -2310502.3438 11.5041
387 4.7797  -880.0237 -2310502.1072 11.7408
388 4.7897  -880.0236 -2310501.8669 11.9810
389 4.7997  -880.0235 -2310501.6231 12.2249
390 4.8098  -880.0234 -2310501.3759 12.4720
391 4.8198  -880.0233 -2310501.1256 12.7223
392 4.8298  -880.0232 -2310500.8722 12.9757
393 4.8398  -880.0231 -2310500.6792 13.1688
394 4.8499  -880.0230 -2310500.4295 13.4184
395 4.8599  -880.0229 -2310500.1760 13.6719
396 4.8699  -880.0228 -2310499.9190 13.9290
397 4.8799  -880.0227 -2310499.6587 14.1892
398 4.8900  -880.0226 -2310499.3956 14.4524
399 4.9000  -880.0225 -2310499.1297 14.7182
