00.00; 17.0449;
00.10; 16.3480;
00.25; 14.8367;
00.50; 12.9058;
00.75; 10.8853;
01.00; 8.5205;
01.50; 5.9915;
02.00; 4.9361;
03.00; 2.2833;
04.00; 0.6445;
10.00; 0.0451;
20.00; 0.0000;
40.00; 0.0000;
