 0; 	  49.9897; 	    591; 	  0.0; 	"";
 1; 	  51.0237; 	  16387; 	  0.9; 	"";
 2; 	  64.0141; 	  15159; 	  0.8; 	"";
 3; 	  77.0361; 	1921958; 	100.0; 	"77.04";
 4; 	  77.1134; 	   6184; 	  0.3; 	"";
 5; 	  78.0427; 	 163837; 	  8.5; 	"";
 6; 	  79.0460; 	   4091; 	  0.2; 	"";
 7; 	  80.0261; 	   1548; 	  0.1; 	"";
 8; 	  87.5152; 	   2733; 	  0.1; 	"";
 9; 	 105.0446; 	  99020; 	  5.2; 	"";
10; 	 106.0482; 	   8148; 	  0.4; 	"";
11; 	 107.0593; 	   1449; 	  0.1; 	"";
12; 	 108.0432; 	   2109; 	  0.1; 	"";
95.0639
