 0; 	  31.8563; 	    132; 	  0.0; 	"";
 1; 	  39.0224; 	   9458; 	  2.5; 	"";
 2; 	  40.0257; 	    115; 	  0.0; 	"";
 3; 	  45.0004; 	    124; 	  0.0; 	"";
 4; 	  50.0176; 	    112; 	  0.0; 	"";
 5; 	  51.0232; 	  46515; 	 12.1; 	"51.02";
 6; 	  51.0861; 	    514; 	  0.1; 	"";
 7; 	  52.0232; 	   2796; 	  0.7; 	"";
 8; 	  53.0014; 	   6677; 	  1.7; 	"";
 9; 	  63.0217; 	   1361; 	  0.4; 	"";
10; 	  64.0306; 	   3295; 	  0.9; 	"";
11; 	  66.0328; 	   4517; 	  1.2; 	"";
12; 	  67.0165; 	   1321; 	  0.3; 	"";
13; 	  76.0181; 	    156; 	  0.0; 	"";
14; 	  78.0336; 	  27554; 	  7.1; 	"";
15; 	  79.0385; 	   1561; 	  0.4; 	"";
16; 	  80.0143; 	    248; 	  0.1; 	"";
17; 	  86.0939; 	    108; 	  0.0; 	"";
18; 	  89.2290; 	    139; 	  0.0; 	"";
19; 	  92.0266; 	  55074; 	 14.3; 	"92.03";
20; 	  93.0309; 	   3962; 	  1.0; 	"";
21; 	  94.0285; 	  58726; 	 15.2; 	"94.03";
22; 	  95.0324; 	   2793; 	  0.7; 	"";
23; 	  96.0329; 	    247; 	  0.1; 	"";
24; 	 105.0130; 	    105; 	  0.0; 	"";
25; 	 148.0999; 	    104; 	  0.0; 	"";
26; 	 149.0254; 	    363; 	  0.1; 	"";
27; 	 150.0305; 	 385567; 	100.0; 	"150.03";
28; 	 151.0313; 	  33040; 	  8.6; 	"";
29; 	 152.0335; 	   1941; 	  0.5; 	"";
30; 	 153.0326; 	    229; 	  0.1; 	"";
31; 	 155.1323; 	    122; 	  0.0; 	"";
32; 	 155.5116; 	    263; 	  0.1; 	"";
33; 	 156.0654; 	    294; 	  0.1; 	"";
34; 	 157.0267; 	    650; 	  0.2; 	"";
35; 	 158.0335; 	    507; 	  0.1; 	"";
36; 	 161.0598; 	    105; 	  0.0; 	"";
37; 	 164.1058; 	    245; 	  0.1; 	"";
38; 	 204.4246; 	    266; 	  0.1; 	"";
39; 	 279.9433; 	    228; 	  0.1; 	"";
40; 	 361.7747; 	    110; 	  0.0; 	"";
41; 	 365.4976; 	    117; 	  0.0; 	"";
42; 	 369.6424; 	    372; 	  0.1; 	"";
43; 	 395.6946; 	    117; 	  0.0; 	"";
44; 	 670.8751; 	    113; 	  0.0; 	"";
