 0; 	  38.9622; 	    113; 	  0.8; 	"";
 1; 	  39.0245; 	   5249; 	 35.3; 	"39.02";
 2; 	  42.0369; 	    120; 	  0.8; 	"";
 3; 	  51.0257; 	  14872; 	100.0; 	"51.03";
 4; 	  51.1017; 	    269; 	  1.8; 	"";
 5; 	  52.0214; 	    637; 	  4.3; 	"";
 6; 	  53.0041; 	   6561; 	 44.1; 	"53.00";
 7; 	  53.0820; 	    141; 	  1.0; 	"";
 8; 	  55.0571; 	    112; 	  0.8; 	"";
 9; 	  59.0487; 	    112; 	  0.8; 	"";
10; 	  59.6168; 	    262; 	  1.8; 	"";
11; 	  63.0254; 	    828; 	  5.6; 	"";
12; 	  64.0300; 	   2385; 	 16.0; 	"64.03";
13; 	  66.0348; 	    109; 	  0.7; 	"";
14; 	  67.0256; 	    225; 	  1.5; 	"";
15; 	  74.0941; 	   2243; 	 15.1; 	"74.09";
16; 	  75.0261; 	    111; 	  0.7; 	"";
17; 	  76.0156; 	    286; 	  1.9; 	"";
18; 	  77.0360; 	    122; 	  0.8; 	"";
19; 	  78.0324; 	   1375; 	  9.2; 	"";
20; 	  83.0840; 	    120; 	  0.8; 	"";
21; 	  92.0278; 	  12584; 	 84.6; 	"92.03";
22; 	  92.1204; 	    258; 	  1.7; 	"";
23; 	  93.0295; 	    416; 	  2.8; 	"";
24; 	  94.0314; 	   8796; 	 59.1; 	"94.03";
25; 	  95.0326; 	    375; 	  2.5; 	"";
26; 	 111.0889; 	    109; 	  0.7; 	"";
27; 	 132.0397; 	    120; 	  0.8; 	"";
28; 	 149.0327; 	    109; 	  0.7; 	"";
29; 	 150.0255; 	    634; 	  4.3; 	"";
30; 	 167.0466; 	    114; 	  0.8; 	"";
31; 	 190.0442; 	    131; 	  0.9; 	"";
32; 	 197.7691; 	    107; 	  0.7; 	"";
33; 	 206.8289; 	    174; 	  1.2; 	"";
34; 	 264.0605; 	    102; 	  0.7; 	"";
35; 	 270.1688; 	    258; 	  1.7; 	"";
36; 	 277.0816; 	    106; 	  0.7; 	"";
37; 	 281.2424; 	    258; 	  1.7; 	"";
38; 	 314.5175; 	    130; 	  0.9; 	"";
39; 	 326.2744; 	    235; 	  1.6; 	"";
40; 	 415.1953; 	    110; 	  0.7; 	"";
41; 	 614.4291; 	    111; 	  0.7; 	"";
42; 	 617.2134; 	    260; 	  1.8; 	"";
43; 	 675.0399; 	    266; 	  1.8; 	"";
44; 	 693.6066; 	    257; 	  1.7; 	"";
