 0; 	  23.3657; 	    175; 	  0.1; 	"";
 1; 	  25.8873; 	    158; 	  0.1; 	"";
 2; 	  27.0230; 	    122; 	  0.1; 	"";
 3; 	  27.8597; 	    264; 	  0.1; 	"";
 4; 	  28.0178; 	    107; 	  0.1; 	"";
 5; 	  39.0243; 	   4505; 	  2.2; 	"";
 6; 	  39.0823; 	    116; 	  0.1; 	"";
 7; 	  44.9965; 	    257; 	  0.1; 	"";
 8; 	  50.0134; 	    140; 	  0.1; 	"";
 9; 	  51.0244; 	  23427; 	 11.4; 	"51.02";
10; 	  51.0847; 	    801; 	  0.4; 	"";
11; 	  52.0257; 	   1716; 	  0.8; 	"";
12; 	  52.0981; 	    131; 	  0.1; 	"";
13; 	  53.0037; 	   3822; 	  1.9; 	"";
14; 	  57.7866; 	    173; 	  0.1; 	"";
15; 	  63.0269; 	    718; 	  0.4; 	"";
16; 	  64.0328; 	    681; 	  0.3; 	"";
17; 	  66.0352; 	   1312; 	  0.6; 	"";
18; 	  67.0205; 	    638; 	  0.3; 	"";
19; 	  78.0346; 	  16244; 	  7.9; 	"";
20; 	  78.1200; 	    136; 	  0.1; 	"";
21; 	  79.0294; 	    105; 	  0.1; 	"";
22; 	  80.0151; 	    113; 	  0.1; 	"";
23; 	  92.0278; 	  28268; 	 13.8; 	"92.03";
24; 	  93.0329; 	   1449; 	  0.7; 	"";
25; 	  94.0279; 	  31684; 	 15.5; 	"94.03";
26; 	  94.1253; 	    488; 	  0.2; 	"";
27; 	  95.0372; 	   1730; 	  0.8; 	"";
28; 	  95.4793; 	    206; 	  0.1; 	"";
29; 	 103.3530; 	    263; 	  0.1; 	"";
30; 	 149.0163; 	    353; 	  0.2; 	"";
31; 	 150.0299; 	 204847; 	100.0; 	"150.03";
32; 	 151.0309; 	  15886; 	  7.8; 	"";
33; 	 152.0353; 	    622; 	  0.3; 	"";
34; 	 157.0207; 	    397; 	  0.2; 	"";
35; 	 158.0608; 	    612; 	  0.3; 	"";
36; 	 159.0513; 	    100; 	  0.0; 	"";
37; 	 160.0817; 	    132; 	  0.1; 	"";
38; 	 162.3819; 	    157; 	  0.1; 	"";
39; 	 226.0366; 	    259; 	  0.1; 	"";
40; 	 234.9041; 	    123; 	  0.1; 	"";
41; 	 250.6576; 	    269; 	  0.1; 	"";
42; 	 289.4373; 	    268; 	  0.1; 	"";
43; 	 307.5342; 	    258; 	  0.1; 	"";
44; 	 325.2510; 	    257; 	  0.1; 	"";
45; 	 348.1831; 	    261; 	  0.1; 	"";
46; 	 430.1640; 	    261; 	  0.1; 	"";
47; 	 603.6143; 	    257; 	  0.1; 	"";
48; 	 652.4029; 	    173; 	  0.1; 	"";
49; 	 684.7135; 	    170; 	  0.1; 	"";
