 0; 	  21.1501; 	    259; 	  0.4; 	"";
 1; 	  51.0252; 	    150; 	  0.2; 	"";
 2; 	  51.1017; 	    149; 	  0.2; 	"";
 3; 	  56.2236; 	    275; 	  0.4; 	"";
 4; 	  74.1857; 	    153; 	  0.2; 	"";
 5; 	  89.3828; 	    260; 	  0.4; 	"";
 6; 	  92.0264; 	    479; 	  0.7; 	"";
 7; 	  94.0277; 	    547; 	  0.8; 	"";
 8; 	  95.0299; 	    124; 	  0.2; 	"";
 9; 	 150.0293; 	  26477; 	 36.5; 	"150.03";
10; 	 151.0392; 	   1682; 	  2.3; 	"";
11; 	 167.0242; 	    166; 	  0.2; 	"";
12; 	 217.5036; 	    116; 	  0.2; 	"";
13; 	 245.3578; 	    185; 	  0.3; 	"";
14; 	 294.8113; 	    102; 	  0.1; 	"";
15; 	 310.0368; 	    133; 	  0.2; 	"";
16; 	 313.0804; 	    105; 	  0.1; 	"";
17; 	 357.8998; 	    256; 	  0.4; 	"";
18; 	 437.0904; 	    111; 	  0.2; 	"";
19; 	 443.3187; 	    157; 	  0.2; 	"";
20; 	 446.0873; 	    112; 	  0.2; 	"";
21; 	 447.3214; 	    290; 	  0.4; 	"";
22; 	 448.0848; 	    128; 	  0.2; 	"";
23; 	 449.0038; 	  22362; 	 30.8; 	"449.00";
24; 	 449.9968; 	   3220; 	  4.4; 	"";
25; 	 451.0107; 	   1231; 	  1.7; 	"";
26; 	 458.0953; 	    104; 	  0.1; 	"";
27; 	 459.0812; 	    244; 	  0.3; 	"";
28; 	 460.3044; 	    386; 	  0.5; 	"";
29; 	 461.0841; 	    117; 	  0.2; 	"";
30; 	 462.0912; 	  72611; 	100.0; 	"462.09";
31; 	 463.1123; 	  18065; 	 24.9; 	"463.11";
32; 	 464.1777; 	   1347; 	  1.9; 	"";
33; 	 531.2231; 	    193; 	  0.3; 	"";
34; 	 551.9692; 	    257; 	  0.4; 	"";
