 0; 	  20.3535; 	    231; 	  0.9; 	"";
 1; 	  38.0158; 	   1626; 	  6.2; 	"";
 2; 	  38.0857; 	    217; 	  0.8; 	"";
 3; 	  39.0230; 	   3017; 	 11.5; 	"39.02";
 4; 	  39.0933; 	    521; 	  2.0; 	"";
 5; 	  40.0174; 	    119; 	  0.5; 	"";
 6; 	  40.0895; 	    126; 	  0.5; 	"";
 7; 	  42.0341; 	    129; 	  0.5; 	"";
 8; 	  50.0160; 	   4573; 	 17.4; 	"50.02";
 9; 	  50.0927; 	    784; 	  3.0; 	"";
10; 	  51.0244; 	   4868; 	 18.5; 	"51.02";
11; 	  51.1004; 	    660; 	  2.5; 	"";
12; 	  52.0187; 	    609; 	  2.3; 	"";
13; 	  53.0041; 	  11339; 	 43.1; 	"53.00";
14; 	  53.0809; 	   1518; 	  5.8; 	"";
15; 	  53.9998; 	    103; 	  0.4; 	"";
16; 	  61.0071; 	    455; 	  1.7; 	"";
17; 	  62.0167; 	   1503; 	  5.7; 	"";
18; 	  62.0994; 	    211; 	  0.8; 	"";
19; 	  63.0252; 	  26304; 	100.0; 	"63.03";
20; 	  63.1066; 	   3921; 	 14.9; 	"63.11";
21; 	  64.0300; 	   3042; 	 11.6; 	"64.03";
22; 	  64.1104; 	    365; 	  1.4; 	"";
23; 	  65.0341; 	    129; 	  0.5; 	"";
24; 	  66.0119; 	    123; 	  0.5; 	"";
25; 	  75.0222; 	    356; 	  1.4; 	"";
26; 	  76.0260; 	    428; 	  1.6; 	"";
27; 	  76.1081; 	    102; 	  0.4; 	"";
28; 	  77.0320; 	    151; 	  0.6; 	"";
29; 	 104.6283; 	    112; 	  0.4; 	"";
30; 	 129.9839; 	    271; 	  1.0; 	"";
31; 	 165.1949; 	    264; 	  1.0; 	"";
32; 	 182.4221; 	    281; 	  1.1; 	"";
33; 	 186.2882; 	    130; 	  0.5; 	"";
34; 	 205.3403; 	    256; 	  1.0; 	"";
35; 	 266.6347; 	    260; 	  1.0; 	"";
36; 	 272.8240; 	    266; 	  1.0; 	"";
37; 	 340.0100; 	    263; 	  1.0; 	"";
38; 	 344.0772; 	    169; 	  0.6; 	"";
39; 	 404.7647; 	    121; 	  0.5; 	"";
40; 	 407.1533; 	    132; 	  0.5; 	"";
41; 	 450.4170; 	    259; 	  1.0; 	"";
42; 	 605.2082; 	    231; 	  0.9; 	"";
43; 	 655.7596; 	    266; 	  1.0; 	"";
