  0; 	  31.8563; 	    132; 	  0.0; 	 0.00; 	"";
  1; 	  39.0224; 	   9458; 	  2.5; 	 0.00; 	"";
  2; 	  40.0257; 	    115; 	  0.0; 	 0.00; 	"";
  3; 	  45.0004; 	    124; 	  0.0; 	 0.00; 	"";
  4; 	  50.0176; 	    112; 	  0.0; 	 0.00; 	"";
  5; 	  51.0232; 	  46515; 	 12.1; 	 0.00; 	"12.10";
  6; 	  51.0861; 	    514; 	  0.1; 	 0.00; 	"";
  7; 	  52.0232; 	   2796; 	  0.7; 	 0.00; 	"";
  8; 	  53.0014; 	   6677; 	  1.7; 	 0.00; 	"";
  9; 	  63.0217; 	   1361; 	  0.4; 	 0.00; 	"";
 10; 	  64.0306; 	   3295; 	  0.9; 	 0.00; 	"";
 11; 	  66.0328; 	   4517; 	  1.2; 	 0.00; 	"";
 12; 	  67.0165; 	   1321; 	  0.3; 	 0.00; 	"";
 13; 	  76.0181; 	    156; 	  0.0; 	 0.00; 	"";
 14; 	  78.0336; 	  27554; 	  7.1; 	 0.00; 	"";
 15; 	  79.0385; 	   1561; 	  0.4; 	 0.00; 	"";
 16; 	  80.0143; 	    248; 	  0.1; 	 0.00; 	"";
 17; 	  86.0939; 	    108; 	  0.0; 	 0.00; 	"";
 18; 	  89.2290; 	    139; 	  0.0; 	 0.00; 	"";
 19; 	  92.0266; 	  55074; 	 14.3; 	 0.00; 	"14.30";
 20; 	  93.0309; 	   3962; 	  1.0; 	 0.00; 	"";
 21; 	  94.0285; 	  58726; 	 15.2; 	 0.00; 	"15.20";
 22; 	  95.0324; 	   2793; 	  0.7; 	 0.00; 	"";
 23; 	  96.0329; 	    247; 	  0.1; 	 0.00; 	"";
 24; 	 105.0130; 	    105; 	  0.0; 	 0.00; 	"";
 25; 	 148.0999; 	    104; 	  0.0; 	 0.00; 	"";
 26; 	 149.0254; 	    363; 	  0.1; 	 0.00; 	"";
 27; 	 150.0305; 	 385567; 	100.0; 	 0.00; 	"100.00";
 28; 	 151.0313; 	  33040; 	  8.6; 	 0.00; 	"";
 29; 	 152.0335; 	   1941; 	  0.5; 	 0.00; 	"";
 30; 	 153.0326; 	    229; 	  0.1; 	 0.00; 	"";
 31; 	 155.1323; 	    122; 	  0.0; 	 0.00; 	"";
 32; 	 155.5116; 	    263; 	  0.1; 	 0.00; 	"";
 33; 	 156.0654; 	    294; 	  0.1; 	 0.00; 	"";
 34; 	 157.0267; 	    650; 	  0.2; 	 0.00; 	"";
 35; 	 158.0335; 	    507; 	  0.1; 	 0.00; 	"";
 36; 	 161.0598; 	    105; 	  0.0; 	 0.00; 	"";
 37; 	 164.1058; 	    245; 	  0.1; 	 0.00; 	"";
 38; 	 204.4246; 	    266; 	  0.1; 	 0.00; 	"";
 39; 	 279.9433; 	    228; 	  0.1; 	 0.00; 	"";
 40; 	 361.7747; 	    110; 	  0.0; 	 0.00; 	"";
 41; 	 365.4976; 	    117; 	  0.0; 	 0.00; 	"";
 42; 	 369.6424; 	    372; 	  0.1; 	 0.00; 	"";
 43; 	 395.6946; 	    117; 	  0.0; 	 0.00; 	"";
 44; 	 670.8751; 	    113; 	  0.0; 	 0.00; 	"";
 45; 	  23.3657; 	    175; 	  0.1; 	 0.01; 	"";
 46; 	  25.8873; 	    158; 	  0.1; 	 0.01; 	"";
 47; 	  27.0230; 	    122; 	  0.1; 	 0.01; 	"";
 48; 	  27.8597; 	    264; 	  0.1; 	 0.01; 	"";
 49; 	  28.0178; 	    107; 	  0.1; 	 0.01; 	"";
 50; 	  39.0243; 	   4505; 	  2.2; 	 0.01; 	"";
 51; 	  39.0823; 	    116; 	  0.1; 	 0.01; 	"";
 52; 	  44.9965; 	    257; 	  0.1; 	 0.01; 	"";
 53; 	  50.0134; 	    140; 	  0.1; 	 0.01; 	"";
 54; 	  51.0244; 	  23427; 	 11.4; 	 0.01; 	"11.40";
 55; 	  51.0847; 	    801; 	  0.4; 	 0.01; 	"";
 56; 	  52.0257; 	   1716; 	  0.8; 	 0.01; 	"";
 57; 	  52.0981; 	    131; 	  0.1; 	 0.01; 	"";
 58; 	  53.0037; 	   3822; 	  1.9; 	 0.01; 	"";
 59; 	  57.7866; 	    173; 	  0.1; 	 0.01; 	"";
 60; 	  63.0269; 	    718; 	  0.4; 	 0.01; 	"";
 61; 	  64.0328; 	    681; 	  0.3; 	 0.01; 	"";
 62; 	  66.0352; 	   1312; 	  0.6; 	 0.01; 	"";
 63; 	  67.0205; 	    638; 	  0.3; 	 0.01; 	"";
 64; 	  78.0346; 	  16244; 	  7.9; 	 0.01; 	"";
 65; 	  78.1200; 	    136; 	  0.1; 	 0.01; 	"";
 66; 	  79.0294; 	    105; 	  0.1; 	 0.01; 	"";
 67; 	  80.0151; 	    113; 	  0.1; 	 0.01; 	"";
 68; 	  92.0278; 	  28268; 	 13.8; 	 0.01; 	"13.80";
 69; 	  93.0329; 	   1449; 	  0.7; 	 0.01; 	"";
 70; 	  94.0279; 	  31684; 	 15.5; 	 0.01; 	"15.50";
 71; 	  94.1253; 	    488; 	  0.2; 	 0.01; 	"";
 72; 	  95.0372; 	   1730; 	  0.8; 	 0.01; 	"";
 73; 	  95.4793; 	    206; 	  0.1; 	 0.01; 	"";
 74; 	 103.3530; 	    263; 	  0.1; 	 0.01; 	"";
 75; 	 149.0163; 	    353; 	  0.2; 	 0.01; 	"";
 76; 	 150.0299; 	 204847; 	100.0; 	 0.01; 	"100.00";
 77; 	 151.0309; 	  15886; 	  7.8; 	 0.01; 	"";
 78; 	 152.0353; 	    622; 	  0.3; 	 0.01; 	"";
 79; 	 157.0207; 	    397; 	  0.2; 	 0.01; 	"";
 80; 	 158.0608; 	    612; 	  0.3; 	 0.01; 	"";
 81; 	 159.0513; 	    100; 	  0.0; 	 0.01; 	"";
 82; 	 160.0817; 	    132; 	  0.1; 	 0.01; 	"";
 83; 	 162.3819; 	    157; 	  0.1; 	 0.01; 	"";
 84; 	 226.0366; 	    259; 	  0.1; 	 0.01; 	"";
 85; 	 234.9041; 	    123; 	  0.1; 	 0.01; 	"";
 86; 	 250.6576; 	    269; 	  0.1; 	 0.01; 	"";
 87; 	 289.4373; 	    268; 	  0.1; 	 0.01; 	"";
 88; 	 307.5342; 	    258; 	  0.1; 	 0.01; 	"";
 89; 	 325.2510; 	    257; 	  0.1; 	 0.01; 	"";
 90; 	 348.1831; 	    261; 	  0.1; 	 0.01; 	"";
 91; 	 430.1640; 	    261; 	  0.1; 	 0.01; 	"";
 92; 	 603.6143; 	    257; 	  0.1; 	 0.01; 	"";
 93; 	 652.4029; 	    173; 	  0.1; 	 0.01; 	"";
 94; 	 684.7135; 	    170; 	  0.1; 	 0.01; 	"";
 95; 	  39.0251; 	   3544; 	  2.3; 	 0.10; 	"";
 96; 	  42.6930; 	    107; 	  0.1; 	 0.10; 	"";
 97; 	  45.0010; 	    222; 	  0.1; 	 0.10; 	"";
 98; 	  51.0250; 	  19097; 	 12.2; 	 0.10; 	"12.20";
 99; 	  52.0278; 	    883; 	  0.6; 	 0.10; 	"";
100; 	  53.0052; 	   2792; 	  1.8; 	 0.10; 	"";
101; 	  59.7132; 	    120; 	  0.1; 	 0.10; 	"";
102; 	  63.0252; 	    609; 	  0.4; 	 0.10; 	"";
103; 	  64.0319; 	   1147; 	  0.7; 	 0.10; 	"";
104; 	  66.0372; 	   1186; 	  0.8; 	 0.10; 	"";
105; 	  67.0213; 	    143; 	  0.1; 	 0.10; 	"";
106; 	  68.0132; 	    106; 	  0.1; 	 0.10; 	"";
107; 	  78.0341; 	  11752; 	  7.5; 	 0.10; 	"";
108; 	  79.0373; 	    220; 	  0.1; 	 0.10; 	"";
109; 	  82.8398; 	    276; 	  0.2; 	 0.10; 	"";
110; 	  92.0273; 	  22832; 	 14.6; 	 0.10; 	"14.60";
111; 	  93.0255; 	   1387; 	  0.9; 	 0.10; 	"";
112; 	  94.0299; 	  25749; 	 16.5; 	 0.10; 	"16.50";
113; 	  95.0306; 	   1032; 	  0.7; 	 0.10; 	"";
114; 	  96.5168; 	    266; 	  0.2; 	 0.10; 	"";
115; 	 149.0211; 	    285; 	  0.2; 	 0.10; 	"";
116; 	 150.0311; 	 156185; 	100.0; 	 0.10; 	"100.00";
117; 	 151.0337; 	  11099; 	  7.1; 	 0.10; 	"";
118; 	 152.0331; 	    234; 	  0.2; 	 0.10; 	"";
119; 	 153.2246; 	    278; 	  0.2; 	 0.10; 	"";
120; 	 154.0604; 	    113; 	  0.1; 	 0.10; 	"";
121; 	 155.0550; 	    119; 	  0.1; 	 0.10; 	"";
122; 	 156.0605; 	    250; 	  0.2; 	 0.10; 	"";
123; 	 157.0301; 	    106; 	  0.1; 	 0.10; 	"";
124; 	 158.0644; 	    558; 	  0.4; 	 0.10; 	"";
125; 	 160.0714; 	    126; 	  0.1; 	 0.10; 	"";
126; 	 166.0634; 	    110; 	  0.1; 	 0.10; 	"";
127; 	 183.5900; 	    220; 	  0.1; 	 0.10; 	"";
128; 	 194.2486; 	    207; 	  0.1; 	 0.10; 	"";
129; 	 253.4032; 	    234; 	  0.1; 	 0.10; 	"";
130; 	 403.0885; 	    213; 	  0.1; 	 0.10; 	"";
131; 	 481.8765; 	    258; 	  0.2; 	 0.10; 	"";
132; 	 492.3452; 	    248; 	  0.2; 	 0.10; 	"";
133; 	 575.8590; 	    179; 	  0.1; 	 0.10; 	"";
134; 	 643.7673; 	    260; 	  0.2; 	 0.10; 	"";
135; 	  29.9528; 	    261; 	  0.2; 	 1.00; 	"";
136; 	  36.4938; 	    124; 	  0.1; 	 1.00; 	"";
137; 	  39.0243; 	   4209; 	  3.3; 	 1.00; 	"";
138; 	  44.0128; 	    118; 	  0.1; 	 1.00; 	"";
139; 	  44.9975; 	    134; 	  0.1; 	 1.00; 	"";
140; 	  50.0156; 	    109; 	  0.1; 	 1.00; 	"";
141; 	  51.0242; 	  23955; 	 18.7; 	 1.00; 	"18.70";
142; 	  52.0240; 	    447; 	  0.3; 	 1.00; 	"";
143; 	  53.0030; 	   3733; 	  2.9; 	 1.00; 	"";
144; 	  56.6007; 	    247; 	  0.2; 	 1.00; 	"";
145; 	  63.0244; 	    896; 	  0.7; 	 1.00; 	"";
146; 	  64.0337; 	   1364; 	  1.1; 	 1.00; 	"";
147; 	  65.0327; 	    109; 	  0.1; 	 1.00; 	"";
148; 	  66.0310; 	   1317; 	  1.0; 	 1.00; 	"";
149; 	  67.0200; 	    773; 	  0.6; 	 1.00; 	"";
150; 	  76.0180; 	    123; 	  0.1; 	 1.00; 	"";
151; 	  78.0330; 	  15410; 	 12.1; 	 1.00; 	"12.10";
152; 	  79.0339; 	    699; 	  0.5; 	 1.00; 	"";
153; 	  84.7152; 	    268; 	  0.2; 	 1.00; 	"";
154; 	  92.0235; 	  28233; 	 22.1; 	 1.00; 	"22.10";
155; 	  93.0287; 	   1866; 	  1.5; 	 1.00; 	"";
156; 	  94.0295; 	  31226; 	 24.4; 	 1.00; 	"24.40";
157; 	  95.0350; 	   1238; 	  1.0; 	 1.00; 	"";
158; 	 121.5541; 	    188; 	  0.1; 	 1.00; 	"";
159; 	 149.0236; 	    211; 	  0.2; 	 1.00; 	"";
160; 	 150.0422; 	 127873; 	100.0; 	 1.00; 	"100.00";
161; 	 151.0327; 	   9418; 	  7.4; 	 1.00; 	"";
162; 	 152.0338; 	    585; 	  0.5; 	 1.00; 	"";
163; 	 153.0489; 	    103; 	  0.1; 	 1.00; 	"";
164; 	 155.0729; 	    165; 	  0.1; 	 1.00; 	"";
165; 	 155.3564; 	    208; 	  0.2; 	 1.00; 	"";
166; 	 158.0589; 	    273; 	  0.2; 	 1.00; 	"";
167; 	 209.7535; 	    278; 	  0.2; 	 1.00; 	"";
168; 	 211.0158; 	    130; 	  0.1; 	 1.00; 	"";
169; 	 213.6040; 	    265; 	  0.2; 	 1.00; 	"";
170; 	 225.3663; 	    260; 	  0.2; 	 1.00; 	"";
171; 	 346.8253; 	    258; 	  0.2; 	 1.00; 	"";
172; 	 387.7873; 	    115; 	  0.1; 	 1.00; 	"";
173; 	 471.3656; 	    207; 	  0.2; 	 1.00; 	"";
174; 	 483.0192; 	    282; 	  0.2; 	 1.00; 	"";
175; 	  39.0227; 	  11181; 	 34.3; 	10.00; 	"34.30";
176; 	  39.9256; 	    274; 	  0.8; 	10.00; 	"";
177; 	  40.0276; 	    125; 	  0.4; 	10.00; 	"";
178; 	  41.0284; 	    109; 	  0.3; 	10.00; 	"";
179; 	  44.9973; 	    980; 	  3.0; 	10.00; 	"";
180; 	  50.0138; 	    135; 	  0.4; 	10.00; 	"";
181; 	  50.2687; 	    110; 	  0.3; 	10.00; 	"";
182; 	  51.0234; 	  32645; 	100.0; 	10.00; 	"100.00";
183; 	  51.1021; 	    346; 	  1.1; 	10.00; 	"";
184; 	  52.0211; 	   1619; 	  5.0; 	10.00; 	"";
185; 	  52.0966; 	    107; 	  0.3; 	10.00; 	"";
186; 	  53.0040; 	  18058; 	 55.3; 	10.00; 	"55.30";
187; 	  53.0807; 	    160; 	  0.5; 	10.00; 	"";
188; 	  54.0062; 	    268; 	  0.8; 	10.00; 	"";
189; 	  55.7574; 	    113; 	  0.3; 	10.00; 	"";
190; 	  63.0244; 	   1444; 	  4.4; 	10.00; 	"";
191; 	  64.0313; 	   7976; 	 24.4; 	10.00; 	"24.40";
192; 	  65.0340; 	    215; 	  0.7; 	10.00; 	"";
193; 	  66.0339; 	    209; 	  0.6; 	10.00; 	"";
194; 	  67.0158; 	    240; 	  0.7; 	10.00; 	"";
195; 	  67.1034; 	    121; 	  0.4; 	10.00; 	"";
196; 	  68.0116; 	    117; 	  0.4; 	10.00; 	"";
197; 	  76.0162; 	    260; 	  0.8; 	10.00; 	"";
198; 	  78.0317; 	   4410; 	 13.5; 	10.00; 	"13.50";
199; 	  79.0356; 	    116; 	  0.4; 	10.00; 	"";
200; 	  89.5366; 	    259; 	  0.8; 	10.00; 	"";
201; 	  92.0274; 	  31432; 	 96.3; 	10.00; 	"96.30";
202; 	  92.1207; 	    377; 	  1.2; 	10.00; 	"";
203; 	  93.0297; 	    970; 	  3.0; 	10.00; 	"";
204; 	  94.0321; 	  19529; 	 59.8; 	10.00; 	"59.80";
205; 	  95.0286; 	    855; 	  2.6; 	10.00; 	"";
206; 	  96.0300; 	    157; 	  0.5; 	10.00; 	"";
207; 	 104.0112; 	    118; 	  0.4; 	10.00; 	"";
208; 	 111.0751; 	    268; 	  0.8; 	10.00; 	"";
209; 	 114.0833; 	    259; 	  0.8; 	10.00; 	"";
