0 4.9000  -1058.4093 -2778853.5009 176.8257
1 4.8900  -1058.4093 -2778853.5929 176.7338
2 4.8799  -1058.4093 -2778853.6719 176.6548
3 4.8699  -1058.4094 -2778853.7541 176.5726
4 4.8599  -1058.4094 -2778853.8375 176.4892
5 4.8499  -1058.4094 -2778853.9189 176.4077
6 4.8398  -1058.4094 -2778853.9987 176.3280
7 4.8298  -1058.4095 -2778854.0785 176.2481
8 4.8198  -1058.4095 -2778854.1572 176.1694
9 4.8098  -1058.4095 -2778854.2353 176.0914
10 4.7997  -1058.4096 -2778854.3203 176.0064
11 4.7897  -1058.4096 -2778854.3968 175.9298
12 4.7797  -1058.4096 -2778854.4735 175.8532
13 4.7697  -1058.4097 -2778854.5415 175.7852
14 4.7596  -1058.4097 -2778854.6241 175.7025
15 4.7496  -1058.4097 -2778854.7005 175.6262
16 4.7396  -1058.4097 -2778854.7806 175.5461
17 4.7296  -1058.4098 -2778854.8539 175.4727
18 4.7195  -1058.4098 -2778854.9260 175.4007
19 4.7095  -1058.4098 -2778854.9981 175.3286
20 4.6995  -1058.4099 -2778855.0766 175.2501
21 4.6895  -1058.4099 -2778855.1483 175.1783
22 4.6794  -1058.4099 -2778855.2197 175.1070
23 4.6694  -1058.4099 -2778855.2879 175.0388
24 4.6594  -1058.4100 -2778855.3593 174.9674
25 4.6494  -1058.4100 -2778855.4347 174.8920
26 4.6393  -1058.4100 -2778855.5026 174.8240
27 4.6293  -1058.4100 -2778855.5700 174.7567
28 4.6193  -1058.4101 -2778855.6376 174.6890
29 4.6093  -1058.4101 -2778855.6969 174.6297
30 4.5992  -1058.4101 -2778855.7718 174.5549
31 4.5892  -1058.4101 -2778855.8382 174.4884
32 4.5792  -1058.4102 -2778855.9105 174.4161
33 4.5692  -1058.4102 -2778855.9755 174.3512
34 4.5591  -1058.4102 -2778856.0380 174.2887
35 4.5491  -1058.4102 -2778856.0992 174.2275
36 4.5391  -1058.4103 -2778856.1585 174.1682
37 4.5291  -1058.4103 -2778856.2268 174.0999
38 4.5190  -1058.4103 -2778856.2937 174.0330
39 4.5090  -1058.4103 -2778856.3552 173.9715
40 4.4990  -1058.4104 -2778856.4139 173.9128
41 4.4890  -1058.4104 -2778856.4736 173.8530
42 4.4789  -1058.4104 -2778856.5294 173.7973
43 4.4689  -1058.4104 -2778856.5912 173.7355
44 4.4589  -1058.4105 -2778856.6499 173.6768
45 4.4489  -1058.4105 -2778856.7138 173.6129
46 4.4388  -1058.4105 -2778856.7718 173.5548
47 4.4288  -1058.4105 -2778856.8269 173.4998
48 4.4188  -1058.4105 -2778856.8817 173.4449
49 4.4088  -1058.4106 -2778856.9349 173.3917
50 4.3987  -1058.4106 -2778856.9901 173.3366
51 4.3887  -1058.4106 -2778857.0488 173.2779
52 4.3787  -1058.4106 -2778857.1024 173.2243
53 4.3687  -1058.4106 -2778857.1530 173.1736
54 4.3586  -1058.4107 -2778857.2063 173.1204
55 4.3486  -1058.4107 -2778857.2556 173.0711
56 4.3386  -1058.4107 -2778857.3020 173.0246
57 4.3286  -1058.4107 -2778857.3554 172.9712
58 4.3185  -1058.4107 -2778857.4078 172.9188
59 4.3085  -1058.4108 -2778857.4546 172.8721
60 4.2985  -1058.4108 -2778857.4959 172.8307
61 4.2885  -1058.4108 -2778857.5473 172.7794
62 4.2784  -1058.4108 -2778857.5938 172.7329
63 4.2684  -1058.4108 -2778857.6432 172.6834
64 4.2584  -1058.4109 -2778857.6881 172.6385
65 4.2484  -1058.4109 -2778857.7320 172.5947
66 4.2383  -1058.4109 -2778857.7743 172.5524
67 4.2283  -1058.4109 -2778857.8157 172.5110
68 4.2183  -1058.4109 -2778857.8553 172.4714
69 4.2083  -1058.4109 -2778857.8984 172.4283
70 4.1982  -1058.4109 -2778857.9419 172.3848
71 4.1882  -1058.4110 -2778857.9815 172.3451
72 4.1782  -1058.4110 -2778858.0207 172.3060
73 4.1682  -1058.4110 -2778858.0577 172.2690
74 4.1581  -1058.4110 -2778858.0951 172.2316
75 4.1481  -1058.4110 -2778858.1326 172.1940
76 4.1381  -1058.4110 -2778858.1687 172.1579
77 4.1281  -1058.4110 -2778858.2069 172.1198
78 4.1180  -1058.4111 -2778858.2416 172.0850
79 4.1080  -1058.4111 -2778858.2742 172.0524
80 4.0980  -1058.4111 -2778858.3104 172.0162
81 4.0880  -1058.4111 -2778858.3446 171.9820
82 4.0779  -1058.4111 -2778858.3771 171.9496
83 4.0679  -1058.4111 -2778858.4096 171.9170
84 4.0579  -1058.4112 -2778858.6796 171.6471
