00.00; 17.9644;
00.10; 16.8973;
00.25; 15.3632;
00.50; 14.1220;
00.75; 12.0389;
01.00; 9.8753;
01.50; 6.4227;
02.00; 5.0071;
03.00; 2.2331;
04.00; 0.2063;
10.00; 0.0300;
20.00; 0.0000;
40.00; 0.0000;
