 0; 	  39.0231; 	    679; 	  0.2; 	"";
 1; 	  50.0164; 	    882; 	  0.3; 	"";
 2; 	  63.0241; 	  22640; 	  7.3; 	"";
 3; 	  64.0315; 	  40062; 	 13.0; 	"64.03";
 4; 	  65.0364; 	    953; 	  0.3; 	"";
 5; 	  66.0197; 	   1080; 	  0.3; 	"";
 6; 	  68.9824; 	   7512; 	  2.4; 	"";
 7; 	  74.0155; 	   4741; 	  1.5; 	"";
 8; 	  75.0228; 	 309236; 	100.0; 	"75.02";
 9; 	  75.0980; 	   3533; 	  1.1; 	"";
10; 	  76.0285; 	  33804; 	 10.9; 	"76.03";
11; 	  77.0315; 	   1110; 	  0.4; 	"";
12; 	  92.0262; 	  30812; 	 10.0; 	"";
13; 	  93.0284; 	    761; 	  0.2; 	"";
14; 	 122.0234; 	    561; 	  0.2; 	"";
0.0000
