 0; 	  50.0161; 	  32257; 	 16.1; 	"50.02";
 1; 	  51.0197; 	    846; 	  0.4; 	"";
 2; 	  53.0030; 	    528; 	  0.3; 	"";
 3; 	  62.0170; 	    744; 	  0.4; 	"";
 4; 	  63.0237; 	  30529; 	 15.2; 	"63.02";
 5; 	  64.0301; 	   1073; 	  0.5; 	"";
 6; 	  73.0064; 	    646; 	  0.3; 	"";
 7; 	  74.0155; 	  81602; 	 40.7; 	"74.02";
 8; 	  75.0263; 	 200654; 	100.0; 	"75.03";
 9; 	  76.0297; 	  23408; 	 11.7; 	"76.03";
0.0000
