 0; 	  39.0241; 	   4370; 	  0.3; 	"";
 1; 	  51.0222; 	   5671; 	  0.4; 	"";
 2; 	  52.0198; 	   1191; 	  0.1; 	"";
 3; 	  63.0236; 	   3335; 	  0.2; 	"";
 4; 	  64.0311; 	   7827; 	  0.5; 	"";
 5; 	  74.0158; 	   2705; 	  0.2; 	"";
 6; 	  74.0970; 	   1755; 	  0.1; 	"";
 7; 	  75.0229; 	  66929; 	  4.3; 	"";
 8; 	  76.0288; 	   6253; 	  0.4; 	"";
 9; 	  77.0266; 	   2129; 	  0.1; 	"";
10; 	  92.0260; 	  79399; 	  5.1; 	"";
11; 	  93.0289; 	   6143; 	  0.4; 	"";
12; 	  94.0369; 	   1858; 	  0.1; 	"";
13; 	 110.0092; 	  14277; 	  0.9; 	"";
14; 	 122.0222; 	1553865; 	100.0; 	"122.02";
15; 	 123.0266; 	 149599; 	  9.6; 	"";
16; 	 124.0276; 	  14423; 	  0.9; 	"";
17; 	 140.0331; 	   1983; 	  0.1; 	"";
18; 	 150.0296; 	 306629; 	 19.7; 	"150.03";
19; 	 151.0345; 	  39782; 	  2.6; 	"";
20; 	 152.0332; 	   2779; 	  0.2; 	"";
