00.00; 17.3435;
00.10; 16.3841;
00.25; 14.8912;
00.50; 11.8024;
00.75; 11.9065;
01.00; 7.2527;
01.50; 5.7995;
02.00; 4.2366;
03.00; 2.6036;
04.00; 1.2318;
10.00; 0.0000;
20.00; 0.0000;
40.00; 0.0000;
