 0; 	  39.0230; 	    579; 	  0.3; 	"";
 1; 	  64.0321; 	    554; 	  0.3; 	"";
 2; 	  74.0981; 	   1205; 	  0.7; 	"";
 3; 	  75.0237; 	   8601; 	  4.7; 	"";
 4; 	  92.0268; 	   7706; 	  4.2; 	"";
 5; 	 109.5159; 	    618; 	  0.3; 	"";
 6; 	 110.0101; 	  12185; 	  6.6; 	"";
 7; 	 111.0102; 	    521; 	  0.3; 	"";
 8; 	 122.0242; 	 184366; 	100.0; 	"122.02";
 9; 	 123.0267; 	  15085; 	  8.2; 	"";
10; 	 124.0282; 	    910; 	  0.5; 	"";
11; 	 150.0297; 	  27544; 	 14.9; 	"150.03";
12; 	 151.0339; 	   3546; 	  1.9; 	"";
11.8024
