 0; 	  50.0265; 	  17922; 	 15.2; 	"50.03";
 1; 	  63.0356; 	  13953; 	 11.9; 	"63.04";
 2; 	  64.0402; 	   2430; 	  2.1; 	"";
 3; 	  68.9937; 	    542; 	  0.5; 	"";
 4; 	  74.0275; 	  48249; 	 41.0; 	"74.03";
 5; 	  75.0356; 	 117649; 	100.0; 	"75.04";
 6; 	  76.0412; 	  11978; 	 10.2; 	"76.04";
100.0000
