 0; 	  39.0237; 	  13071; 	  1.0; 	"";
 1; 	  51.0237; 	  12464; 	  0.9; 	"";
 2; 	  52.0204; 	   3274; 	  0.2; 	"";
 3; 	  53.9978; 	   1530; 	  0.1; 	"";
 4; 	  63.0231; 	   6320; 	  0.5; 	"";
 5; 	  64.0314; 	  14899; 	  1.1; 	"";
 6; 	  66.0320; 	   1444; 	  0.1; 	"";
 7; 	  67.0196; 	   1232; 	  0.1; 	"";
 8; 	  74.0166; 	   5335; 	  0.4; 	"";
 9; 	  74.0985; 	    944; 	  0.1; 	"";
10; 	  75.0235; 	 121998; 	  9.0; 	"";
11; 	  76.0277; 	  11698; 	  0.9; 	"";
12; 	  77.0296; 	   3829; 	  0.3; 	"";
13; 	  92.0261; 	 178377; 	 13.2; 	"92.03";
14; 	  93.0300; 	  14058; 	  1.0; 	"";
15; 	  94.0358; 	   2543; 	  0.2; 	"";
16; 	 110.0088; 	  38510; 	  2.8; 	"";
17; 	 111.0090; 	   3438; 	  0.3; 	"";
18; 	 112.0059; 	   1666; 	  0.1; 	"";
19; 	 122.0243; 	1351919; 	100.0; 	"122.02";
20; 	 123.0270; 	 134232; 	  9.9; 	"";
21; 	 124.0287; 	  11494; 	  0.9; 	"";
22; 	 150.0296; 	  44149; 	  3.3; 	"";
23; 	 151.0324; 	   7558; 	  0.6; 	"";
2.6036
