 0; 	  38.0169; 	   1642; 	  0.1; 	"";
 1; 	  39.0237; 	   7345; 	  0.7; 	"";
 2; 	  50.0168; 	   7351; 	  0.7; 	"";
 3; 	  51.0229; 	   7421; 	  0.7; 	"";
 4; 	  52.0200; 	   2424; 	  0.2; 	"";
 5; 	  53.0037; 	   1548; 	  0.1; 	"";
 6; 	  53.9989; 	   1707; 	  0.2; 	"";
 7; 	  63.0240; 	  96874; 	  8.6; 	"";
 8; 	  64.0315; 	 151645; 	 13.5; 	"64.03";
 9; 	  65.0347; 	  11761; 	  1.0; 	"";
10; 	  66.0208; 	   9387; 	  0.8; 	"";
11; 	  67.0200; 	    975; 	  0.1; 	"";
12; 	  68.9830; 	  15878; 	  1.4; 	"";
13; 	  69.9852; 	   1198; 	  0.1; 	"";
14; 	  73.0081; 	   1358; 	  0.1; 	"";
15; 	  74.0161; 	  24319; 	  2.2; 	"";
16; 	  74.0972; 	    571; 	  0.1; 	"";
17; 	  75.0234; 	1126227; 	100.0; 	"75.02";
18; 	  76.0286; 	 125238; 	 11.1; 	"76.03";
19; 	  77.0302; 	   9757; 	  0.9; 	"";
20; 	  92.0263; 	 122026; 	 10.8; 	"92.03";
21; 	  93.0302; 	   9290; 	  0.8; 	"";
22; 	 122.0247; 	   6541; 	  0.6; 	"";
100.0000
