 0; 	  45.8546; 	    216; 	  1.1; 	"";
 1; 	  51.0587; 	    220; 	  1.1; 	"";
 2; 	  54.7410; 	    110; 	  0.6; 	"";
 3; 	  73.9951; 	    276; 	  1.4; 	"";
 4; 	  77.0581; 	  19583; 	100.0; 	"77.06";
 5; 	  77.1361; 	    128; 	  0.7; 	"";
 6; 	  78.0639; 	    669; 	  3.4; 	"";
 7; 	 105.0457; 	   3960; 	 20.2; 	"105.05";
 8; 	 106.0511; 	    274; 	  1.4; 	"";
 9; 	 111.1585; 	  10423; 	 53.2; 	"111.16";
10; 	 112.1020; 	    403; 	  2.1; 	"";
11; 	 320.9188; 	    179; 	  0.9; 	"";
12; 	 456.1800; 	    100; 	  0.5; 	"";
13; 	 591.6995; 	    193; 	  1.0; 	"";
14; 	 622.9203; 	    271; 	  1.4; 	"";
15; 	 662.5741; 	    109; 	  0.6; 	"";
