 0; 	  31.0587; 	    262; 	  7.3; 	"";
 1; 	  65.2585; 	    265; 	  7.4; 	"";
 2; 	  77.0610; 	   2996; 	 83.9; 	"77.06";
 3; 	  98.7955; 	    172; 	  4.8; 	"";
 4; 	 105.0490; 	   3572; 	100.0; 	"105.05";
 5; 	 106.0540; 	    102; 	  2.9; 	"";
 6; 	 122.6810; 	    260; 	  7.3; 	"";
 7; 	 185.9513; 	    266; 	  7.4; 	"";
 8; 	 232.2557; 	    129; 	  3.6; 	"";
 9; 	 354.9085; 	    131; 	  3.7; 	"";
10; 	 358.8269; 	    455; 	 12.7; 	"358.83";
11; 	 366.7976; 	    103; 	  2.9; 	"";
12; 	 371.8845; 	    245; 	  6.9; 	"";
13; 	 403.3959; 	    271; 	  7.6; 	"";
14; 	 437.4188; 	    277; 	  7.8; 	"";
15; 	 452.7222; 	    108; 	  3.0; 	"";
16; 	 528.5367; 	    129; 	  3.6; 	"";
17; 	 683.1286; 	    268; 	  7.5; 	"";
