 0; 	  45.6607; 	    139; 	  0.5; 	"";
 1; 	  77.0595; 	  26270; 	 86.1; 	"77.06";
 2; 	  78.0621; 	   1102; 	  3.6; 	"";
 3; 	  80.0448; 	    115; 	  0.4; 	"";
 4; 	  83.0819; 	    100; 	  0.3; 	"";
 5; 	  86.8615; 	    263; 	  0.9; 	"";
 6; 	 105.0469; 	   2316; 	  7.6; 	"";
 7; 	 106.0440; 	    102; 	  0.3; 	"";
 8; 	 111.0910; 	  30518; 	100.0; 	"111.09";
 9; 	 112.0951; 	   1414; 	  4.6; 	"";
10; 	 202.3065; 	    184; 	  0.6; 	"";
11; 	 222.6056; 	    259; 	  0.8; 	"";
12; 	 257.1894; 	    106; 	  0.3; 	"";
13; 	 308.9113; 	    199; 	  0.7; 	"";
14; 	 333.2538; 	    195; 	  0.6; 	"";
15; 	 356.1769; 	    246; 	  0.8; 	"";
16; 	 379.0341; 	    268; 	  0.9; 	"";
17; 	 381.2324; 	    122; 	  0.4; 	"";
18; 	 536.6991; 	    105; 	  0.3; 	"";
19; 	 571.1832; 	    215; 	  0.7; 	"";
20; 	 578.3610; 	    261; 	  0.9; 	"";
21; 	 669.2363; 	    133; 	  0.4; 	"";
