 0; 	  43.0281; 	    263; 	 10.2; 	"43.03";
 1; 	  77.0591; 	   1737; 	 67.2; 	"77.06";
 2; 	  82.3274; 	    261; 	 10.1; 	"82.33";
 3; 	 101.7925; 	    178; 	  6.9; 	"";
 4; 	 105.0468; 	   2586; 	100.0; 	"105.05";
 5; 	 134.5865; 	    273; 	 10.6; 	"134.59";
 6; 	 135.1183; 	    113; 	  4.4; 	"";
 7; 	 212.0814; 	    259; 	 10.0; 	"";
 8; 	 358.8285; 	    403; 	 15.6; 	"358.83";
 9; 	 371.8910; 	    110; 	  4.3; 	"";
10; 	 557.5745; 	    170; 	  6.6; 	"";
