 0; 	  54.8552; 	    187; 	  7.3; 	"";
 1; 	  71.7272; 	    261; 	 10.2; 	"71.73";
 2; 	  77.0608; 	   2137; 	 83.9; 	"77.06";
 3; 	 102.1173; 	    261; 	 10.2; 	"102.12";
 4; 	 105.0490; 	   2548; 	100.0; 	"105.05";
 5; 	 137.7659; 	    384; 	 15.1; 	"137.77";
 6; 	 173.3841; 	    203; 	  8.0; 	"";
 7; 	 180.5659; 	    274; 	 10.8; 	"180.57";
 8; 	 195.2415; 	    289; 	 11.3; 	"195.24";
 9; 	 197.0909; 	    262; 	 10.3; 	"197.09";
10; 	 202.5779; 	    261; 	 10.2; 	"202.58";
11; 	 260.2396; 	    273; 	 10.7; 	"260.24";
12; 	 358.8232; 	    348; 	 13.7; 	"358.82";
13; 	 474.8085; 	    271; 	 10.7; 	"474.81";
14; 	 495.4641; 	    199; 	  7.8; 	"";
15; 	 660.3215; 	    282; 	 11.1; 	"660.32";
16; 	 668.5090; 	    157; 	  6.2; 	"";
