0 0.9000  -915.4013 -2403386.1050 1300.7177
71 1.6118  -915.8822 -2404648.5870 38.2358
72 1.6218  -915.8811 -2404645.8024 41.0203
73 1.6318  -915.8800 -2404642.9847 43.8381
74 1.6419  -915.8789 -2404640.1548 46.6680
75 1.6519  -915.8779 -2404637.3013 49.5215
76 1.6619  -915.8768 -2404634.4455 52.3773
77 1.6719  -915.8757 -2404631.5745 55.2482
78 1.6820  -915.8746 -2404628.7104 58.1124
79 1.6920  -915.8735 -2404625.8380 60.9848
80 1.7020  -915.8724 -2404622.9812 63.8416
81 1.7120  -915.8713 -2404620.1216 66.7011
82 1.7221  -915.8702 -2404617.2854 69.5373
83 1.7321  -915.8691 -2404614.4509 72.3719
84 1.7421  -915.8681 -2404611.6476 75.1752
85 1.7521  -915.8670 -2404608.8948 77.9280
86 1.7622  -915.8660 -2404606.1208 80.7020
87 1.7722  -915.8649 -2404603.3762 83.4466
88 1.7822  -915.8639 -2404600.6482 86.1746
89 1.7922  -915.8629 -2404597.9613 88.8615
90 1.8023  -915.8619 -2404595.2920 91.5308
91 1.8123  -915.8609 -2404592.7115 94.1113
92 1.8223  -915.8599 -2404590.1165 96.7063
93 1.8323  -915.8589 -2404587.5513 99.2714
94 1.8424  -915.8579 -2404585.0218 101.8010
95 1.8524  -915.8570 -2404582.5302 104.2926
96 1.8624  -915.8561 -2404580.0779 106.7448
97 1.8724  -915.8552 -2404577.7557 109.0671
98 1.8825  -915.8543 -2404575.4005 111.4223
99 1.8925  -915.8534 -2404573.0758 113.7469
100 1.9025  -915.8525 -2404570.7916 116.0312
101 1.9125  -915.8517 -2404568.6461 118.1766
102 1.9226  -915.8509 -2404566.4788 120.3439
103 1.9326  -915.8501 -2404564.3437 122.4791
104 1.9426  -915.8493 -2404562.3418 124.4810
105 1.9526  -915.8485 -2404560.3351 126.4877
106 1.9627  -915.8478 -2404558.3626 128.4602
107 1.9727  -915.8471 -2404556.5489 130.2739
108 1.9827  -915.8464 -2404554.7257 132.0971
109 1.9927  -915.8457 -2404552.9384 133.8844
110 2.0028  -915.8451 -2404551.3941 135.4286
111 2.0128  -915.8445 -2404549.8143 137.0085
112 2.0228  -915.8439 -2404548.2725 138.5503
113 2.0328  -915.8435 -2404547.0023 139.8205
114 2.0429  -915.8430 -2404545.7183 141.1045
115 2.0529  -915.8425 -2404544.4759 142.3469
116 2.0629  -915.8422 -2404543.6831 143.1397
117 2.0729  -915.8419 -2404542.8066 144.0162
118 2.0830  -915.8415 -2404541.9846 144.8381
119 2.0930  -915.8414 -2404541.5957 145.2271
120 2.1030  -915.8412 -2404541.0903 145.7325
121 2.1130  -915.8410 -2404540.6305 146.1923
122 2.1231  -915.8410 -2404540.4979 146.3249
123 2.1331  -915.8409 -2404540.2684 146.5543
124 2.1431  -915.8408 -2404540.0968 146.7260
125 2.1531  -915.8408 -2404539.9707 146.8521
126 2.1632  -915.8408 -2404539.9781 146.8447
127 2.1732  -915.8408 -2404539.9442 146.8786
128 2.1832  -915.8408 -2404539.9228 146.9000
129 2.1932  -915.8408 -2404539.9199 146.9028
130 2.2033  -915.8408 -2404539.9380 146.8847
131 2.2133  -915.8408 -2404539.9777 146.8450
132 2.2233  -915.8408 -2404540.0386 146.7842
133 2.2333  -915.8408 -2404540.1190 146.7037
134 2.2434  -915.8409 -2404540.2177 146.6050
135 2.2534  -915.8409 -2404540.3329 146.4899
136 2.2634  -915.8410 -2404540.4627 146.3600
137 2.2734  -915.8410 -2404540.6060 146.2168
138 2.2835  -915.8412 -2404541.1408 145.6820
139 2.2935  -915.8413 -2404541.3291 145.4937
140 2.3035  -915.8414 -2404541.5128 145.3099
141 2.3135  -915.8414 -2404541.6953 145.1274
142 2.3236  -915.8415 -2404541.8780 144.9448
143 2.3336  -915.8416 -2404542.0619 144.7609
144 2.3436  -915.8416 -2404542.2444 144.5784
145 2.3536  -915.8417 -2404542.4246 144.3982
146 2.3637  -915.8418 -2404542.6043 144.2185
147 2.3737  -915.8419 -2404542.7843 144.0385
148 2.3837  -915.8419 -2404542.9650 143.8578
149 2.3937  -915.8420 -2404543.1467 143.6760
150 2.4038  -915.8421 -2404543.3293 143.4935
151 2.4138  -915.8421 -2404543.5128 143.3099
152 2.4238  -915.8422 -2404543.6972 143.1256
153 2.4338  -915.8423 -2404543.8820 142.9408
154 2.4439  -915.8423 -2404544.0674 142.7554
155 2.4539  -915.8424 -2404544.2533 142.5695
156 2.4639  -915.8425 -2404544.4397 142.3830
157 2.4739  -915.8426 -2404544.6266 142.1961
158 2.4840  -915.8426 -2404544.8138 142.0090
159 2.4940  -915.8427 -2404545.0009 141.8218
160 2.5040  -915.8428 -2404545.1883 141.6345
161 2.5140  -915.8428 -2404545.3758 141.4469
162 2.5241  -915.8444 -2404549.3896 137.4332
163 2.5341  -915.8445 -2404549.7038 137.1189
164 2.5441  -915.8446 -2404550.0034 136.8194
165 2.5541  -915.8447 -2404550.2930 136.5298
166 2.5642  -915.8448 -2404550.5742 136.2486
167 2.5742  -915.8449 -2404550.8475 135.9753
168 2.5842  -915.8450 -2404551.1134 135.7093
169 2.5942  -915.8451 -2404551.3720 135.4507
170 2.6043  -915.8452 -2404551.6237 135.1991
171 2.6143  -915.8453 -2404551.8684 134.9543
172 2.6243  -915.8454 -2404552.1065 134.7162
173 2.6343  -915.8455 -2404552.3380 134.4848
174 2.6444  -915.8456 -2404552.5630 134.2597
175 2.6544  -915.8457 -2404552.7819 134.0409
176 2.6644  -915.8457 -2404552.9945 133.8282
177 2.6744  -915.8458 -2404553.2012 133.6215
178 2.6845  -915.8459 -2404553.4019 133.4208
179 2.6945  -915.8460 -2404553.5969 133.2259
180 2.7045  -915.8460 -2404553.7861 133.0367
181 2.7145  -915.8461 -2404553.9697 132.8530
182 2.7246  -915.8462 -2404554.1479 132.6749
183 2.7346  -915.8462 -2404554.3206 132.5022
184 2.7446  -915.8463 -2404554.4878 132.3350
185 2.7546  -915.8464 -2404554.6499 132.1729
186 2.7647  -915.8464 -2404554.8068 132.0160
187 2.7747  -915.8465 -2404554.9587 131.8641
188 2.7847  -915.8465 -2404555.1055 131.7173
189 2.7947  -915.8466 -2404555.2476 131.5751
190 2.8048  -915.8467 -2404555.3850 131.4378
191 2.8148  -915.8467 -2404555.5178 131.3050
192 2.8248  -915.8468 -2404555.6461 131.1767
193 2.8348  -915.8468 -2404555.7699 131.0528
194 2.8449  -915.8468 -2404555.8895 130.9333
195 2.8549  -915.8469 -2404556.0049 130.8178
196 2.8649  -915.8469 -2404556.1163 130.7065
197 2.8749  -915.8470 -2404556.2238 130.5989
198 2.8850  -915.8470 -2404556.3276 130.4951
199 2.8950  -915.8470 -2404556.4278 130.3950
200 2.9050  -915.8471 -2404556.5243 130.2984
201 2.9150  -915.8471 -2404556.6174 130.2053
202 2.9251  -915.8472 -2404556.7071 130.1157
203 2.9351  -915.8472 -2404556.7938 130.0290
204 2.9451  -915.8472 -2404556.8773 129.9455
205 2.9551  -915.8473 -2404556.9576 129.8651
206 2.9652  -915.8473 -2404557.0351 129.7877
207 2.9752  -915.8473 -2404557.1095 129.7133
208 2.9852  -915.8473 -2404557.1812 129.6416
209 2.9952  -915.8474 -2404557.2502 129.5726
210 3.0053  -915.8474 -2404557.3164 129.5064
211 3.0153  -915.8474 -2404557.3801 129.4427
212 3.0253  -915.8474 -2404557.4412 129.3815
213 3.0353  -915.8475 -2404557.4999 129.3229
214 3.0454  -915.8475 -2404557.5562 129.2665
215 3.0554  -915.8475 -2404557.6331 129.1896
216 3.0654  -915.8475 -2404557.6951 129.1277
217 3.0754  -915.8476 -2404557.7493 129.0734
218 3.0855  -915.8476 -2404557.7991 129.0237
219 3.0955  -915.8476 -2404557.8455 128.9773
220 3.1055  -915.8476 -2404557.8891 128.9337
221 3.1155  -915.8476 -2404557.9301 128.8927
222 3.1256  -915.8476 -2404557.9688 128.8540
223 3.1356  -915.8477 -2404558.0053 128.8175
224 3.1456  -915.8477 -2404558.0398 128.7830
225 3.1556  -915.8477 -2404558.0723 128.7504
226 3.1657  -915.8477 -2404558.1031 128.7197
227 3.1757  -915.8477 -2404558.1320 128.6908
228 3.1857  -915.8477 -2404558.1593 128.6635
229 3.1957  -915.8477 -2404558.1850 128.6378
230 3.2058  -915.8477 -2404558.2065 128.6163
231 3.2158  -915.8477 -2404558.2272 128.5956
232 3.2258  -915.8477 -2404558.2472 128.5756
233 3.2358  -915.8477 -2404558.2662 128.5566
234 3.2459  -915.8478 -2404558.2842 128.5386
235 3.2559  -915.8478 -2404558.3012 128.5216
236 3.2659  -915.8478 -2404558.3171 128.5057
237 3.2759  -915.8478 -2404558.3321 128.4907
238 3.2860  -915.8478 -2404558.3460 128.4768
239 3.2960  -915.8478 -2404558.3590 128.4638
240 3.3060  -915.8478 -2404558.3710 128.4518
241 3.3160  -915.8478 -2404558.3821 128.4407
242 3.3261  -915.8478 -2404558.3924 128.4304
243 3.3361  -915.8478 -2404558.4020 128.4208
244 3.3461  -915.8478 -2404558.4108 128.4119
245 3.3561  -915.8478 -2404558.4190 128.4038
246 3.3662  -915.8478 -2404558.4264 128.3963
247 3.3762  -915.8478 -2404558.4331 128.3897
248 3.3862  -915.8478 -2404558.4392 128.3835
249 3.3962  -915.8478 -2404558.4446 128.3782
250 3.4063  -915.8478 -2404558.4493 128.3735
251 3.4163  -915.8478 -2404558.4533 128.3695
252 3.4263  -915.8478 -2404558.4567 128.3661
253 3.4363  -915.8478 -2404558.4594 128.3633
254 3.4464  -915.8478 -2404558.4616 128.3611
255 3.4564  -915.8478 -2404558.4632 128.3595
256 3.4664  -915.8478 -2404558.4642 128.3585
257 3.4764  -915.8478 -2404558.4646 128.3581
258 3.4865  -915.8478 -2404558.4725 128.3502
259 3.4965  -915.8478 -2404558.4776 128.3452
260 3.5065  -915.8478 -2404558.4812 128.3416
261 3.5165  -915.8478 -2404558.4843 128.3384
262 3.5266  -915.8478 -2404558.4864 128.3364
263 3.5366  -915.8478 -2404558.4877 128.3351
264 3.5466  -915.8478 -2404558.4842 128.3386
265 3.5566  -915.8478 -2404558.4801 128.3427
266 3.5667  -915.8478 -2404558.4758 128.3469
267 3.5767  -915.8478 -2404558.4716 128.3512
268 3.5867  -915.8478 -2404558.4674 128.3553
269 3.5967  -915.8478 -2404558.4634 128.3594
270 3.6068  -915.8478 -2404558.4595 128.3632
271 3.6168  -915.8478 -2404558.4558 128.3670
272 3.6268  -915.8478 -2404558.4521 128.3706
273 3.6368  -915.8478 -2404558.4486 128.3742
274 3.6469  -915.8478 -2404558.4451 128.3777
275 3.6569  -915.8478 -2404558.4416 128.3812
276 3.6669  -915.8478 -2404558.4382 128.3846
277 3.6769  -915.8478 -2404558.4348 128.3879
278 3.6870  -915.8478 -2404558.4315 128.3913
279 3.6970  -915.8478 -2404558.4282 128.3946
280 3.7070  -915.8478 -2404558.4249 128.3979
281 3.7170  -915.8478 -2404558.4216 128.4012
282 3.7271  -915.8478 -2404558.4184 128.4044
283 3.7371  -915.8478 -2404558.4150 128.4077
284 3.7471  -915.8478 -2404558.4118 128.4110
285 3.7571  -915.8478 -2404558.4084 128.4144
286 3.7672  -915.8478 -2404558.4050 128.4178
287 3.7772  -915.8478 -2404558.4016 128.4212
288 3.7872  -915.8478 -2404558.3980 128.4247
289 3.7972  -915.8478 -2404558.3945 128.4283
290 3.8073  -915.8478 -2404558.3909 128.4319
291 3.8173  -915.8478 -2404558.3873 128.4355
292 3.8273  -915.8478 -2404558.3837 128.4391
293 3.8373  -915.8478 -2404558.3801 128.4427
294 3.8474  -915.8478 -2404558.3764 128.4464
295 3.8574  -915.8478 -2404558.3727 128.4500
296 3.8674  -915.8478 -2404558.3691 128.4537
297 3.8774  -915.8478 -2404558.3654 128.4574
298 3.8875  -915.8478 -2404558.3617 128.4611
299 3.8975  -915.8478 -2404558.3581 128.4647
300 3.9075  -915.8478 -2404558.3536 128.4691
301 3.9175  -915.8478 -2404558.3493 128.4735
302 3.9276  -915.8478 -2404558.3451 128.4776
303 3.9376  -915.8478 -2404558.3411 128.4817
304 3.9476  -915.8478 -2404558.3371 128.4856
305 3.9576  -915.8478 -2404558.3333 128.4894
306 3.9677  -915.8478 -2404558.3296 128.4931
307 3.9777  -915.8478 -2404558.3259 128.4969
308 3.9877  -915.8478 -2404558.3222 128.5005
309 3.9977  -915.8478 -2404558.3187 128.5041
310 4.0078  -915.8478 -2404558.3151 128.5076
311 4.0178  -915.8478 -2404558.3117 128.5111
312 4.0278  -915.8478 -2404558.3084 128.5144
313 4.0378  -915.8478 -2404558.3051 128.5176
314 4.0479  -915.8478 -2404558.3019 128.5209
315 4.0579  -915.8478 -2404558.2987 128.5241
316 4.0679  -915.8478 -2404558.2955 128.5272
317 4.0779  -915.8478 -2404558.2924 128.5303
318 4.0880  -915.8478 -2404558.2893 128.5334
319 4.0980  -915.8478 -2404558.2863 128.5365
320 4.1080  -915.8478 -2404558.2832 128.5395
321 4.1180  -915.8478 -2404558.2802 128.5426
322 4.1281  -915.8478 -2404558.2772 128.5456
323 4.1381  -915.8478 -2404558.2741 128.5486
324 4.1481  -915.8478 -2404558.2711 128.5516
325 4.1581  -915.8478 -2404558.2681 128.5546
326 4.1682  -915.8477 -2404558.2651 128.5576
327 4.1782  -915.8477 -2404558.2621 128.5606
328 4.1882  -915.8477 -2404558.2591 128.5636
329 4.1982  -915.8477 -2404558.2562 128.5666
330 4.2083  -915.8477 -2404558.2532 128.5695
331 4.2183  -915.8477 -2404558.2503 128.5725
332 4.2283  -915.8477 -2404558.2475 128.5753
333 4.2383  -915.8477 -2404558.2446 128.5782
334 4.2484  -915.8477 -2404558.2417 128.5811
335 4.2584  -915.8477 -2404558.2388 128.5839
336 4.2684  -915.8477 -2404558.2360 128.5868
337 4.2784  -915.8477 -2404558.2332 128.5895
338 4.2885  -915.8477 -2404558.2305 128.5923
339 4.2985  -915.8477 -2404558.2278 128.5950
340 4.3085  -915.8477 -2404558.2251 128.5977
341 4.3185  -915.8477 -2404558.2224 128.6004
342 4.3286  -915.8477 -2404558.2198 128.6030
343 4.3386  -915.8477 -2404558.2172 128.6056
344 4.3486  -915.8477 -2404558.2146 128.6082
345 4.3586  -915.8477 -2404558.2120 128.6108
346 4.3687  -915.8477 -2404558.2094 128.6133
347 4.3787  -915.8477 -2404558.2068 128.6159
348 4.3887  -915.8477 -2404558.2043 128.6185
349 4.3987  -915.8477 -2404558.2017 128.6211
350 4.4088  -915.8477 -2404558.1991 128.6237
351 4.4188  -915.8477 -2404558.1965 128.6263
352 4.4288  -915.8477 -2404558.1938 128.6289
353 4.4388  -915.8477 -2404558.1912 128.6316
354 4.4489  -915.8477 -2404558.1885 128.6342
355 4.4589  -915.8477 -2404558.1858 128.6370
356 4.4689  -915.8477 -2404558.1831 128.6397
357 4.4789  -915.8477 -2404558.1803 128.6424
358 4.4890  -915.8477 -2404558.1775 128.6452
359 4.4990  -915.8477 -2404558.1772 128.6456
360 4.5090  -915.8477 -2404558.1763 128.6465
361 4.5190  -915.8477 -2404558.1752 128.6476
362 4.5291  -915.8477 -2404558.1740 128.6488
363 4.5391  -915.8477 -2404558.1726 128.6502
364 4.5491  -915.8477 -2404558.1711 128.6517
365 4.5591  -915.8477 -2404558.1695 128.6533
366 4.5692  -915.8477 -2404558.1678 128.6550
367 4.5792  -915.8477 -2404558.1660 128.6568
368 4.5892  -915.8477 -2404558.1642 128.6586
369 4.5992  -915.8477 -2404558.1623 128.6604
370 4.6093  -915.8477 -2404558.1604 128.6624
371 4.6193  -915.8477 -2404558.1584 128.6644
372 4.6293  -915.8477 -2404558.1564 128.6664
373 4.6393  -915.8477 -2404558.1543 128.6685
374 4.6494  -915.8477 -2404558.1522 128.6706
375 4.6594  -915.8477 -2404558.1500 128.6727
376 4.6694  -915.8477 -2404558.1478 128.6749
377 4.6794  -915.8477 -2404558.1457 128.6771
378 4.6895  -915.8477 -2404558.1435 128.6793
379 4.6995  -915.8477 -2404558.1412 128.6816
380 4.7095  -915.8477 -2404558.1389 128.6838
381 4.7195  -915.8477 -2404558.1366 128.6862
382 4.7296  -915.8477 -2404558.1342 128.6885
383 4.7396  -915.8477 -2404558.1319 128.6908
384 4.7496  -915.8477 -2404558.1296 128.6931
385 4.7596  -915.8477 -2404558.1273 128.6954
386 4.7697  -915.8477 -2404558.1249 128.6978
387 4.7797  -915.8477 -2404558.1225 128.7003
388 4.7897  -915.8477 -2404558.1200 128.7028
389 4.7997  -915.8477 -2404558.1175 128.7053
390 4.8098  -915.8477 -2404558.1149 128.7079
391 4.8198  -915.8477 -2404558.1124 128.7104
392 4.8298  -915.8477 -2404558.1099 128.7128
393 4.8398  -915.8477 -2404558.1075 128.7153
394 4.8499  -915.8477 -2404558.1051 128.7177
395 4.8599  -915.8477 -2404558.1027 128.7201
396 4.8699  -915.8477 -2404558.1002 128.7226
397 4.8799  -915.8477 -2404558.0977 128.7251
398 4.8900  -915.8477 -2404558.0952 128.7276
399 4.9000  -915.8477 -2404558.0927 128.7300
