 0; 	 155.9432; 	   1774; 	 23.8; 	"155.94";
 1; 	 157.9430; 	   2047; 	 27.5; 	"157.94";
 2; 	 158.9183; 	   7443; 	100.0; 	"158.92";
 3; 	 200.9662; 	   1354; 	 18.2; 	"200.97";
 4; 	 201.9528; 	   1723; 	 23.2; 	"201.95";
 5; 	 202.9619; 	    697; 	  9.4; 	"";
74.8992
