0 0.9000  -1234.8068 -3241985.2214 1541.6119
54 1.4414  -1235.2767 -3243219.0255 307.8078
55 1.4514  -1235.2754 -3243215.5282 311.3051
56 1.4614  -1235.2740 -3243211.9081 314.9252
57 1.4714  -1235.2726 -3243208.1838 318.6495
58 1.4815  -1235.2711 -3243204.3728 322.4605
59 1.4915  -1235.2697 -3243200.4968 326.3365
60 1.5015  -1235.2682 -3243196.5578 330.2755
61 1.5115  -1235.2666 -3243192.5775 334.2558
62 1.5216  -1235.2651 -3243188.5905 338.2428
63 1.5316  -1235.2636 -3243184.5768 342.2566
64 1.5416  -1235.2621 -3243180.6132 346.2201
65 1.5516  -1235.2606 -3243176.6503 350.1830
66 1.5617  -1235.2876 -3243247.5526 279.2807
67 1.5717  -1235.2868 -3243245.5865 281.2468
68 1.5817  -1235.2861 -3243243.5596 283.2737
69 1.5917  -1235.2853 -3243241.4790 285.3544
70 1.6018  -1235.2845 -3243239.3514 287.4819
71 1.6118  -1235.2836 -3243237.1829 289.6504
72 1.6218  -1235.2828 -3243234.9795 291.8538
73 1.6318  -1235.2819 -3243232.7471 294.0862
74 1.6419  -1235.2811 -3243230.4900 296.3433
75 1.6519  -1235.2802 -3243228.2150 298.6183
76 1.6619  -1235.2793 -3243225.9253 300.9080
77 1.6719  -1235.2785 -3243223.6264 303.2069
78 1.6820  -1235.2776 -3243221.3223 305.5111
79 1.6920  -1235.2767 -3243219.0169 307.8164
80 1.7020  -1235.2758 -3243216.7140 310.1193
81 1.7120  -1235.2750 -3243214.4179 312.4154
82 1.7221  -1235.2741 -3243212.1312 314.7021
83 1.7321  -1235.2732 -3243209.8570 316.9764
84 1.7421  -1235.2724 -3243207.5997 319.2336
85 1.7521  -1235.2715 -3243205.3611 321.4722
86 1.7622  -1235.2707 -3243203.1443 323.6890
87 1.7722  -1235.2698 -3243200.9515 325.8818
88 1.7822  -1235.2690 -3243198.7853 328.0480
89 1.7922  -1235.2682 -3243196.6477 330.1856
90 1.8023  -1235.2674 -3243194.5408 332.2925
91 1.8123  -1235.2666 -3243192.4665 334.3668
92 1.8223  -1235.2658 -3243190.4264 336.4069
93 1.8323  -1235.2651 -3243188.4222 338.4111
94 1.8424  -1235.2643 -3243186.4553 340.3780
95 1.8524  -1235.2636 -3243184.5273 342.3060
96 1.8624  -1235.2629 -3243182.6392 344.1941
97 1.8724  -1235.2622 -3243180.7933 346.0400
98 1.8825  -1235.2615 -3243178.9890 347.8443
99 1.8925  -1235.2608 -3243177.2275 349.6058
100 1.9025  -1235.2601 -3243175.5117 351.3216
101 1.9125  -1235.2595 -3243173.8416 352.9917
102 1.9226  -1235.2589 -3243172.2189 354.6144
103 1.9326  -1235.2583 -3243170.6441 356.1892
104 1.9426  -1235.2577 -3243169.1187 357.7146
105 1.9526  -1235.2571 -3243167.6443 359.1890
106 1.9627  -1235.2566 -3243166.2205 360.6128
107 1.9727  -1235.2561 -3243164.8460 361.9873
108 1.9827  -1235.2556 -3243163.5317 363.3016
109 1.9927  -1235.2551 -3243162.2693 364.5641
110 2.0028  -1235.2546 -3243161.0646 365.7687
111 2.0128  -1235.2542 -3243159.9200 366.9133
112 2.0228  -1235.2538 -3243158.8346 367.9987
113 2.0328  -1235.2534 -3243157.8173 369.0160
114 2.0429  -1235.2531 -3243156.8935 369.9398
115 2.0529  -1235.2527 -3243156.0241 370.8092
116 2.0629  -1235.2524 -3243155.2328 371.6005
117 2.0729  -1235.2522 -3243154.5305 372.3028
118 2.0830  -1235.2523 -3243154.8689 371.9645
119 2.0930  -1235.2521 -3243154.4366 372.3967
120 2.1030  -1235.2520 -3243154.0289 372.8045
121 2.1130  -1235.2518 -3243153.6918 373.1415
122 2.1231  -1235.2517 -3243153.3936 373.4397
123 2.1331  -1235.2516 -3243153.1466 373.6868
124 2.1431  -1235.2515 -3243152.9280 373.9053
125 2.1531  -1235.2515 -3243152.8706 373.9627
126 2.1632  -1235.2584 -3243170.8019 356.0314
127 2.1732  -1235.2586 -3243171.5130 355.3204
128 2.1832  -1235.2589 -3243172.2156 354.6177
129 2.1932  -1235.2592 -3243172.9058 353.9276
130 2.2033  -1235.2594 -3243173.5861 353.2472
131 2.2133  -1235.2597 -3243174.2562 352.5772
132 2.2233  -1235.2599 -3243174.9152 351.9181
133 2.2333  -1235.2602 -3243175.5640 351.2693
134 2.2434  -1235.2604 -3243176.2005 350.6328
135 2.2534  -1235.2606 -3243176.8254 350.0079
136 2.2634  -1235.2609 -3243177.4383 349.3951
137 2.2734  -1235.2611 -3243178.0392 348.7941
138 2.2835  -1235.2613 -3243178.6281 348.2052
139 2.2935  -1235.2616 -3243179.2055 347.6279
140 2.3035  -1235.2618 -3243179.7706 347.0627
141 2.3135  -1235.2620 -3243180.3236 346.5097
142 2.3236  -1235.2622 -3243180.8642 345.9691
143 2.3336  -1235.2624 -3243181.3927 345.4407
144 2.3436  -1235.2626 -3243181.9086 344.9247
145 2.3536  -1235.2628 -3243182.4123 344.4210
146 2.3637  -1235.2630 -3243182.9038 343.9295
147 2.3737  -1235.2631 -3243183.3833 343.4500
148 2.3837  -1235.2633 -3243183.8548 342.9785
149 2.3937  -1235.2635 -3243184.3103 342.5230
150 2.4038  -1235.2637 -3243184.7560 342.0773
151 2.4138  -1235.2638 -3243185.1873 341.6460
152 2.4238  -1235.2640 -3243185.6094 341.2239
153 2.4338  -1235.2641 -3243186.0175 340.8158
154 2.4439  -1235.2643 -3243186.4168 340.4166
155 2.4539  -1235.2644 -3243186.8024 340.0309
156 2.4639  -1235.2646 -3243187.1797 339.6537
157 2.4739  -1235.2647 -3243187.5437 339.2897
158 2.4840  -1235.2649 -3243187.8997 338.9336
159 2.4940  -1235.2650 -3243188.2430 338.5904
160 2.5040  -1235.2651 -3243188.5785 338.2548
161 2.5140  -1235.2652 -3243188.9019 337.9314
162 2.5241  -1235.2654 -3243189.2156 337.6177
163 2.5341  -1235.2655 -3243189.5229 337.3104
164 2.5441  -1235.2656 -3243189.8177 337.0156
165 2.5541  -1235.2657 -3243190.1050 336.7283
166 2.5642  -1235.2658 -3243190.3811 336.4522
167 2.5742  -1235.2659 -3243190.6508 336.1825
168 2.5842  -1235.2660 -3243190.9094 335.9239
169 2.5942  -1235.2661 -3243191.1621 335.6712
170 2.6043  -1235.2662 -3243191.4040 335.4293
171 2.6143  -1235.2663 -3243191.6404 335.1929
172 2.6243  -1235.2664 -3243191.8663 334.9670
173 2.6343  -1235.2665 -3243192.0871 334.7462
174 2.6444  -1235.2665 -3243192.2978 334.5355
175 2.6544  -1235.2666 -3243192.5036 334.3297
176 2.6644  -1235.2667 -3243192.6996 334.1337
177 2.6744  -1235.2668 -3243192.8912 333.9421
178 2.6845  -1235.2668 -3243193.0732 333.7602
179 2.6945  -1235.2669 -3243193.2482 333.5851
180 2.7045  -1235.2670 -3243193.4205 333.4128
181 2.7145  -1235.2670 -3243193.5830 333.2503
182 2.7246  -1235.2671 -3243193.7389 333.0945
183 2.7346  -1235.2672 -3243193.9190 332.9143
184 2.7446  -1235.2672 -3243194.0643 332.7691
185 2.7546  -1235.2673 -3243194.2039 332.6295
186 2.7647  -1235.2673 -3243194.3367 332.4967
187 2.7747  -1235.2674 -3243194.4658 332.3676
188 2.7847  -1235.2674 -3243194.5878 332.2455
189 2.7947  -1235.2675 -3243194.7071 332.1262
190 2.8048  -1235.2675 -3243194.8193 332.0140
191 2.8148  -1235.2675 -3243194.9295 331.9038
192 2.8248  -1235.2676 -3243195.0327 331.8006
193 2.8348  -1235.2676 -3243195.1316 331.7017
194 2.8449  -1235.2677 -3243195.2369 331.5964
195 2.8549  -1235.2677 -3243195.3294 331.5039
196 2.8649  -1235.2677 -3243195.4142 331.4191
197 2.8749  -1235.2678 -3243195.5273 331.3060
198 2.8850  -1235.2678 -3243195.6107 331.2227
199 2.8950  -1235.2678 -3243195.6910 331.1423
200 2.9050  -1235.2679 -3243195.7661 331.0672
201 2.9150  -1235.2679 -3243195.8397 330.9936
202 2.9251  -1235.2679 -3243195.9078 330.9256
203 2.9351  -1235.2679 -3243195.9750 330.8583
204 2.9451  -1235.2680 -3243196.0366 330.7967
205 2.9551  -1235.2680 -3243196.0942 330.7391
206 2.9652  -1235.2680 -3243196.1600 330.6733
207 2.9752  -1235.2680 -3243196.2138 330.6195
208 2.9852  -1235.2680 -3243196.2618 330.5715
209 2.9952  -1235.2681 -3243196.3073 330.5260
210 3.0053  -1235.2681 -3243196.3952 330.4381
211 3.0153  -1235.2681 -3243196.4442 330.3891
212 3.0253  -1235.2681 -3243196.4915 330.3419
213 3.0353  -1235.2682 -3243196.5333 330.3000
214 3.0454  -1235.2682 -3243196.5747 330.2587
215 3.0554  -1235.2682 -3243196.6113 330.2221
216 3.0654  -1235.2682 -3243196.6456 330.1877
217 3.0754  -1235.2682 -3243196.6780 330.1554
218 3.0855  -1235.2682 -3243196.7075 330.1258
219 3.0955  -1235.2683 -3243196.8003 330.0330
220 3.1055  -1235.2683 -3243196.8356 329.9977
221 3.1155  -1235.2683 -3243196.8688 329.9645
222 3.1256  -1235.2683 -3243196.8993 329.9341
223 3.1356  -1235.2683 -3243196.9272 329.9061
224 3.1456  -1235.2683 -3243196.9514 329.8819
225 3.1556  -1235.2683 -3243196.9756 329.8577
226 3.1657  -1235.2683 -3243196.9958 329.8375
227 3.1757  -1235.2683 -3243197.0169 329.8164
228 3.1857  -1235.2683 -3243197.0337 329.7996
229 3.1957  -1235.2683 -3243197.0518 329.7815
230 3.2058  -1235.2684 -3243197.0658 329.7676
231 3.2158  -1235.2684 -3243197.0814 329.7520
232 3.2258  -1235.2684 -3243197.0928 329.7405
233 3.2358  -1235.2684 -3243197.1063 329.7270
234 3.2459  -1235.2684 -3243197.1155 329.7178
235 3.2559  -1235.2684 -3243197.2474 329.5859
236 3.2659  -1235.2684 -3243197.2679 329.5654
237 3.2759  -1235.2684 -3243197.2857 329.5476
238 3.2860  -1235.2684 -3243197.3012 329.5321
239 3.2960  -1235.2684 -3243197.3148 329.5185
240 3.3060  -1235.2685 -3243197.3271 329.5063
241 3.3160  -1235.2685 -3243197.3368 329.4965
242 3.3261  -1235.2685 -3243197.3451 329.4882
243 3.3361  -1235.2685 -3243197.3521 329.4812
244 3.3461  -1235.2685 -3243197.3575 329.4758
245 3.3561  -1235.2685 -3243197.3615 329.4718
246 3.3662  -1235.2685 -3243197.3648 329.4685
247 3.3762  -1235.2685 -3243197.3667 329.4666
248 3.3862  -1235.2685 -3243197.3681 329.4653
249 3.3962  -1235.2685 -3243197.3682 329.4651
250 3.4063  -1235.2685 -3243197.3676 329.4658
251 3.4163  -1235.2685 -3243197.3661 329.4672
252 3.4263  -1235.2685 -3243197.3637 329.4696
253 3.4363  -1235.2685 -3243197.3610 329.4723
254 3.4464  -1235.2685 -3243197.3577 329.4756
255 3.4564  -1235.2685 -3243197.3540 329.4794
256 3.4664  -1235.2685 -3243197.3499 329.4834
257 3.4764  -1235.2685 -3243197.3455 329.4878
258 3.4865  -1235.2685 -3243197.3410 329.4923
259 3.4965  -1235.2685 -3243197.3365 329.4968
260 3.5065  -1235.2685 -3243197.3321 329.5012
261 3.5165  -1235.2685 -3243197.3277 329.5057
262 3.5266  -1235.2686 -3243197.8332 329.0001
263 3.5366  -1235.2687 -3243197.8968 328.9365
264 3.5466  -1235.2687 -3243197.9339 328.8995
265 3.5566  -1235.2687 -3243197.9656 328.8677
266 3.5667  -1235.2687 -3243197.9956 328.8378
267 3.5767  -1235.2687 -3243198.0252 328.8081
268 3.5867  -1235.2687 -3243198.0533 328.7800
269 3.5967  -1235.2687 -3243198.0807 328.7526
270 3.6068  -1235.2688 -3243198.1078 328.7255
271 3.6168  -1235.2688 -3243198.1349 328.6984
272 3.6268  -1235.3931 -3243524.5674 2.2660
273 3.6368  -1235.3932 -3243524.8478 1.9855
274 3.6469  -1235.3932 -3243524.8850 1.9484
275 3.6569  -1235.3932 -3243524.9190 1.9143
276 3.6669  -1235.3932 -3243524.9511 1.8822
277 3.6769  -1235.3933 -3243524.9803 1.8530
278 3.6870  -1235.3933 -3243525.0093 1.8240
279 3.6970  -1235.3933 -3243525.0351 1.7982
280 3.7070  -1235.3933 -3243525.0613 1.7720
281 3.7170  -1235.3933 -3243525.0848 1.7486
282 3.7271  -1235.3933 -3243525.1084 1.7249
283 3.7371  -1235.3933 -3243525.1295 1.7038
284 3.7471  -1235.3933 -3243525.1512 1.6822
285 3.7571  -1235.3933 -3243525.1702 1.6631
286 3.7672  -1235.3933 -3243525.1903 1.6431
287 3.7772  -1235.3933 -3243525.2078 1.6255
288 3.7872  -1235.3934 -3243525.2793 1.5540
289 3.7972  -1235.3934 -3243525.3026 1.5307
290 3.8073  -1235.3934 -3243525.3246 1.5087
291 3.8173  -1235.3934 -3243525.3463 1.4870
292 3.8273  -1235.3934 -3243525.3672 1.4662
293 3.8373  -1235.3934 -3243525.3872 1.4461
294 3.8474  -1235.3934 -3243525.4671 1.3662
295 3.8574  -1235.3934 -3243525.4929 1.3404
296 3.8674  -1235.3935 -3243525.5170 1.3163
297 3.8774  -1235.3935 -3243525.5394 1.2939
298 3.8875  -1235.3935 -3243525.5603 1.2731
299 3.8975  -1235.3935 -3243525.5807 1.2526
300 3.9075  -1235.3935 -3243525.5986 1.2347
301 3.9175  -1235.3935 -3243525.6150 1.2183
302 3.9276  -1235.3935 -3243525.6301 1.2032
303 3.9376  -1235.3935 -3243525.6439 1.1894
304 3.9476  -1235.3935 -3243525.6563 1.1771
305 3.9576  -1235.3935 -3243525.6700 1.1633
306 3.9677  -1235.3935 -3243525.6822 1.1512
307 3.9777  -1235.3936 -3243525.7694 1.0639
308 3.9877  -1235.3936 -3243525.7916 1.0417
309 3.9977  -1235.3936 -3243525.8122 1.0211
310 4.0078  -1235.3936 -3243525.8315 1.0018
311 4.0178  -1235.3936 -3243525.8526 0.9807
312 4.0278  -1235.3936 -3243525.8699 0.9634
313 4.0378  -1235.3936 -3243525.8888 0.9445
314 4.0479  -1235.3936 -3243525.9040 0.9293
315 4.0579  -1235.3936 -3243525.9215 0.9118
316 4.0679  -1235.3936 -3243525.9394 0.8939
317 4.0779  -1235.3936 -3243526.0251 0.8082
318 4.0880  -1235.3937 -3243526.0499 0.7834
319 4.0980  -1235.3937 -3243526.0724 0.7609
320 4.1080  -1235.3937 -3243526.0934 0.7399
321 4.1180  -1235.3937 -3243526.1131 0.7202
322 4.1281  -1235.3937 -3243526.1319 0.7015
323 4.1381  -1235.3937 -3243526.1498 0.6835
324 4.1481  -1235.3937 -3243526.1671 0.6662
325 4.1581  -1235.3937 -3243526.1868 0.6465
326 4.1682  -1235.3937 -3243526.2055 0.6278
327 4.1782  -1235.3937 -3243526.2258 0.6075
328 4.1882  -1235.3937 -3243526.2433 0.5901
329 4.1982  -1235.3937 -3243526.2642 0.5691
330 4.2083  -1235.3937 -3243526.2851 0.5482
331 4.2183  -1235.3938 -3243526.3529 0.4804
332 4.2283  -1235.3938 -3243526.3736 0.4598
333 4.2383  -1235.3938 -3243526.3926 0.4407
334 4.2484  -1235.3938 -3243526.4107 0.4227
335 4.2584  -1235.3938 -3243526.4300 0.4034
336 4.2684  -1235.3938 -3243526.4462 0.3871
337 4.2784  -1235.3938 -3243526.4644 0.3689
338 4.2885  -1235.3938 -3243526.4807 0.3526
339 4.2985  -1235.3938 -3243526.4959 0.3374
340 4.3085  -1235.3938 -3243526.5107 0.3226
341 4.3185  -1235.3938 -3243526.5250 0.3084
342 4.3286  -1235.3938 -3243526.5387 0.2946
343 4.3386  -1235.3939 -3243526.5729 0.2604
344 4.3486  -1235.3939 -3243526.5913 0.2420
345 4.3586  -1235.3939 -3243526.6307 0.2026
346 4.3687  -1235.3939 -3243526.6454 0.1879
347 4.3787  -1235.3939 -3243526.6587 0.1746
348 4.3887  -1235.3939 -3243526.6707 0.1626
349 4.3987  -1235.3939 -3243526.6819 0.1515
350 4.4088  -1235.3939 -3243526.6921 0.1412
351 4.4188  -1235.3939 -3243526.7016 0.1317
352 4.4288  -1235.3939 -3243526.7104 0.1229
353 4.4388  -1235.3939 -3243526.7186 0.1148
354 4.4489  -1235.3939 -3243526.7261 0.1072
355 4.4589  -1235.3939 -3243526.7330 0.1003
356 4.4689  -1235.3939 -3243526.7393 0.0940
357 4.4789  -1235.3939 -3243526.7451 0.0882
358 4.4890  -1235.3939 -3243526.7503 0.0830
359 4.4990  -1235.3939 -3243526.7550 0.0783
360 4.5090  -1235.3939 -3243526.7592 0.0741
361 4.5190  -1235.3939 -3243526.7630 0.0703
362 4.5291  -1235.3939 -3243526.7664 0.0669
363 4.5391  -1235.3939 -3243526.7694 0.0639
364 4.5491  -1235.3939 -3243526.7720 0.0613
365 4.5591  -1235.3939 -3243526.7743 0.0590
366 4.5692  -1235.3939 -3243526.7763 0.0570
367 4.5792  -1235.3939 -3243526.7781 0.0552
368 4.5892  -1235.3939 -3243526.7796 0.0537
369 4.5992  -1235.3939 -3243526.7809 0.0524
370 4.6093  -1235.3939 -3243526.7820 0.0513
371 4.6193  -1235.3939 -3243526.7830 0.0503
372 4.6293  -1235.3939 -3243526.7839 0.0495
373 4.6393  -1235.3939 -3243526.7847 0.0487
374 4.6494  -1235.3939 -3243526.7858 0.0475
375 4.6594  -1235.3939 -3243526.7865 0.0468
376 4.6694  -1235.3939 -3243526.7873 0.0461
377 4.6794  -1235.3939 -3243526.7880 0.0453
378 4.6895  -1235.3939 -3243526.7888 0.0445
379 4.6995  -1235.3939 -3243526.7897 0.0436
380 4.7095  -1235.3939 -3243526.7908 0.0425
381 4.7195  -1235.3939 -3243526.7921 0.0412
382 4.7296  -1235.3939 -3243526.7935 0.0399
383 4.7396  -1235.3939 -3243526.7950 0.0383
384 4.7496  -1235.3939 -3243526.7967 0.0367
385 4.7596  -1235.3939 -3243526.7987 0.0347
386 4.7697  -1235.3939 -3243526.8006 0.0327
387 4.7797  -1235.3939 -3243526.8029 0.0304
388 4.7897  -1235.3939 -3243526.8051 0.0282
389 4.7997  -1235.3939 -3243526.8077 0.0257
390 4.8098  -1235.3939 -3243526.8101 0.0232
391 4.8198  -1235.3939 -3243526.8128 0.0206
392 4.8298  -1235.3939 -3243526.8153 0.0180
393 4.8398  -1235.3940 -3243526.8179 0.0154
394 4.8499  -1235.3940 -3243526.8206 0.0127
395 4.8599  -1235.3940 -3243526.8233 0.0101
396 4.8699  -1235.3940 -3243526.8258 0.0075
397 4.8799  -1235.3940 -3243526.8283 0.0050
398 4.8900  -1235.3940 -3243526.8308 0.0025
399 4.9000  -1235.3940 -3243526.8333 0.0000
