00.00; 12.6428;
00.10; 14.2656;
00.25; 13.6315;
00.50; 10.0167;
00.75; 7.3439;
01.00; 7.2567;
01.50; 6.6076;
02.00; 6.0602;
03.00; 1.5339;
04.00; 1.1190;
10.00; 0.0000;
20.00; 0.0000;
40.00; 0.0000;
