 0; 	  37.6428; 	    266; 	100.0; 	"37.64";
 1; 	  88.5773; 	    222; 	 83.4; 	"88.58";
 2; 	  96.0051; 	    103; 	 38.6; 	"96.01";
 3; 	 137.1313; 	    168; 	 63.2; 	"137.13";
 4; 	 305.2301; 	    265; 	 99.3; 	"305.23";
 5; 	 325.4310; 	    113; 	 42.5; 	"325.43";
 6; 	 391.0784; 	    142; 	 53.3; 	"391.08";
 7; 	 538.6831; 	    259; 	 97.3; 	"538.68";
