 0; 	  26.3418; 	    263; 	 45.6; 	"26.34";
 1; 	  44.3220; 	    281; 	 48.7; 	"44.32";
 2; 	 121.0313; 	    577; 	100.0; 	"121.03";
 3; 	 149.0212; 	    124; 	 21.5; 	"149.02";
 4; 	 154.0422; 	    157; 	 27.1; 	"154.04";
 5; 	 172.0092; 	    285; 	 49.4; 	"172.01";
 6; 	 347.8128; 	    260; 	 45.1; 	"347.81";
 7; 	 417.8854; 	    151; 	 26.2; 	"417.89";
 8; 	 572.8547; 	    260; 	 45.1; 	"572.85";
 9; 	 666.8557; 	    260; 	 45.1; 	"666.86";
