 0; 	  41.9696; 	    261; 	 98.4; 	"41.97";
 1; 	  96.9682; 	    130; 	 49.2; 	"96.97";
 2; 	 114.4609; 	    261; 	 98.5; 	"114.46";
 3; 	 121.0270; 	    169; 	 63.9; 	"121.03";
 4; 	 194.8203; 	    110; 	 41.5; 	"194.82";
 5; 	 199.6104; 	    101; 	 38.0; 	"199.61";
 6; 	 253.1429; 	    109; 	 41.0; 	"253.14";
 7; 	 350.5147; 	    110; 	 41.5; 	"350.51";
 8; 	 350.8938; 	    265; 	100.0; 	"350.89";
 9; 	 462.8581; 	    234; 	 88.2; 	"462.86";
