 0; 	  51.7791; 	    272; 	 99.7; 	"51.78";
 1; 	 149.0098; 	    123; 	 45.1; 	"149.01";
 2; 	 321.8900; 	    145; 	 53.2; 	"321.89";
 3; 	 397.8573; 	    273; 	100.0; 	"397.86";
