 0; 	  47.7893; 	    209; 	 76.1; 	"47.79";
 1; 	  75.7540; 	    267; 	 97.4; 	"75.75";
 2; 	 114.6618; 	    260; 	 94.9; 	"114.66";
 3; 	 121.0180; 	    118; 	 42.9; 	"121.02";
 4; 	 303.5155; 	    105; 	 38.4; 	"303.52";
 5; 	 322.6433; 	    108; 	 39.5; 	"322.64";
 6; 	 379.7570; 	    108; 	 39.3; 	"379.76";
 7; 	 413.9191; 	    158; 	 57.6; 	"413.92";
 8; 	 437.2459; 	    105; 	 38.3; 	"437.25";
 9; 	 441.3276; 	    274; 	100.0; 	"441.33";
10; 	 451.6790; 	    175; 	 63.9; 	"451.68";
