 0; 	  25.8598; 	    198; 	 73.8; 	"25.86";
 1; 	  26.7502; 	    262; 	 97.6; 	"26.75";
 2; 	  71.6389; 	    268; 	100.0; 	"71.64";
 3; 	 121.0348; 	    113; 	 42.1; 	"121.03";
 4; 	 149.0254; 	    223; 	 83.1; 	"149.03";
 5; 	 150.0059; 	    157; 	 58.5; 	"150.01";
 6; 	 183.6982; 	    261; 	 97.2; 	"183.70";
 7; 	 266.0854; 	    100; 	 37.3; 	"266.09";
 8; 	 284.9359; 	    141; 	 52.6; 	"284.94";
 9; 	 436.5401; 	    124; 	 46.2; 	"436.54";
10; 	 632.4403; 	    103; 	 38.3; 	"632.44";
