 0; 	  72.3307; 	    262; 	 90.8; 	"72.33";
 1; 	 114.5598; 	    111; 	 38.6; 	"114.56";
 2; 	 121.0292; 	    115; 	 39.9; 	"121.03";
 3; 	 149.0071; 	    207; 	 72.0; 	"149.01";
 4; 	 186.1019; 	    271; 	 94.2; 	"186.10";
 5; 	 260.2218; 	    118; 	 40.9; 	"260.22";
 6; 	 339.1904; 	    259; 	 89.9; 	"339.19";
 7; 	 360.6854; 	    288; 	100.0; 	"360.69";
 8; 	 474.8991; 	    271; 	 94.0; 	"474.90";
 9; 	 651.5009; 	    264; 	 91.6; 	"651.50";
