 0; 	  67.4987; 	    221; 	 80.2; 	"67.50";
 1; 	 149.0250; 	    248; 	 90.2; 	"149.02";
 2; 	 153.3520; 	    275; 	 99.7; 	"153.35";
 3; 	 274.1192; 	    133; 	 48.2; 	"274.12";
 4; 	 291.5808; 	    260; 	 94.5; 	"291.58";
 5; 	 349.6364; 	    263; 	 95.6; 	"349.64";
 6; 	 392.5455; 	    275; 	100.0; 	"392.55";
 7; 	 448.8329; 	    115; 	 41.8; 	"448.83";
 8; 	 451.8449; 	    107; 	 38.9; 	"451.84";
 9; 	 508.0536; 	    258; 	 93.8; 	"508.05";
10; 	 600.2960; 	    240; 	 87.3; 	"600.30";
